,fM3Trans,fAsym,fConc,fDist,fM3Long,fSize,fWidth,fLength,fAlpha
16785,31.6216,146.2148,0.2093,245.4199,-174.4185,3.3252,76.5568,192.197,66.1754
10494,16.6231,56.8515,0.2272,176.816,39.9753,3.1532,21.0421,61.8313,1.2306
16119,-100.5533,344.4054,0.143,197.0715,225.747,3.5655,158.705,245.0533,87.3248
12482,14.0921,-13.2581,0.5073,37.2574,-40.5452,2.8528,20.9993,41.7932,8.992
6434,-9.3542,41.3193,0.262,250.274,46.6113,2.8235,20.2437,57.8733,3.375
16064,35.4278,-196.6195,0.2442,245.8817,-195.8905,3.1679,84.4265,247.9249,72.171
887,-15.9332,67.4638,0.155,226.351,51.8604,3.3781,28.1032,63.7085,2.377
4424,8.0534,-8.696,0.2584,260.496,57.1013,3.056,17.4053,64.3675,8.889
4720,3.8404,-20.9866,0.3808,213.431,-22.8975,2.7551,11.9517,44.5463,1.6
4159,-12.5983,49.2506,0.6925,368.443,61.5012,2.7447,14.9097,78.4363,1.9805
18289,-10.0267,-11.8383,0.7961,189.9593,-6.6979,2.1688,11.0962,15.0563,72.9346
9666,7.3521,111.726,0.1614,321.6,15.8309,3.461,33.3488,162.423,4.457
11746,-9.1034,11.9493,0.2699,168.825,25.7983,2.9754,20.7603,38.6116,1.048
8517,10.0754,22.1951,0.3752,196.332,22.6046,2.6522,17.3787,29.2226,23.934
9070,-6.6054,21.9309,0.3249,230.953,22.3355,2.8235,14.9269,36.0699,5.7144
12184,14.5943,-22.2052,0.3254,184.87,-25.5998,2.7555,18.1692,35.2264,1.737
17452,-12.8509,-12.4594,0.3091,136.6318,-13.6162,2.5224,13.5002,29.7394,30.7311
6548,15.176,4.1651,0.3129,115.602,-22.4582,2.73,20.297,28.9082,0.708
4822,-3.6266,-6.6317,0.5067,56.8467,-16.3871,2.499,10.5165,19.8391,89.6541
17788,-7.4326,29.6062,0.4457,84.3813,18.6448,2.4541,12.3499,29.2617,3.6587
2177,-10.6598,-88.0805,0.2896,252.56,41.1069,3.0958,19.0992,78.5656,1.202
2689,-16.4889,-33.4196,0.2342,97.2798,29.5777,2.7817,28.3893,35.6953,72.786
1346,5.6587,21.3696,0.5821,134.486,-9.7678,2.2625,10.6824,19.941,12.863
2164,-21.1061,-72.5716,0.1928,256.992,46.0652,3.2245,42.7804,84.7453,8.8829
2377,-6.362,14.6127,0.5683,40.3003,-6.6979,2.2148,10.2416,13.2692,66.0814
7767,-9.255,2.1033,0.1651,200.603,28.2246,3.2033,22.5865,42.5896,3.062
7406,-11.2864,9.7695,0.3791,121.49,23.4775,2.7616,18.2389,30.1039,19.356
15109,43.749,1.2263,0.1572,361.655,-84.68,3.5099,51.8306,158.566,16.7015
15730,2.7775,-36.7733,0.5363,136.6671,13.385,2.4718,8.0127,19.7221,89.7028
7458,-7.2758,20.5771,0.3587,45.272,20.8975,2.8876,16.5656,52.8873,88.7428
8207,-11.1146,-1.2498,0.5037,154.758,19.0625,2.4222,12.9017,19.2855,41.279
16816,14.6656,-0.259,0.2868,162.195,-40.5452,3.0147,18.8832,33.4245,44.7503
12626,-1.9985,16.5395,0.3567,214.3881,-10.1092,2.6748,18.369,12.3915,15.901
9118,28.0336,44.2126,0.1843,260.734,51.0997,3.0467,32.1181,62.6624,4.4265
7981,-10.1295,10.3473,0.4652,145.464,18.6448,2.6464,12.5757,27.3017,8.724
15935,28.9056,-145.8625,0.3069,180.6341,55.0076,2.7616,37.2663,124.4514,41.9359
439,-12.0952,-6.1004,0.1814,263.348,55.7717,3.5567,21.1399,77.5343,4.989
13901,-28.884,84.7461,0.1368,218.1114,46.0824,3.0789,34.9208,47.4621,11.3741
11417,-5.9295,-12.5854,0.5609,78.3395,-13.3006,2.3309,10.9445,25.4301,5.0486
3700,-0.0001,-3.0091,0.7586,128.363,0.0,2.179,0.0,21.4763,34.0048
3814,-9.6527,14.8568,0.6582,185.876,-6.2386,2.2589,8.7048,13.0095,58.9232
3109,6.7662,-1.8235,0.3784,181.251,23.0946,2.7593,18.7448,32.5853,7.058
1509,14.9757,-61.5873,0.1665,268.919,45.827,2.9009,28.0962,78.6741,9.037
17058,-22.7607,-47.6507,0.3656,314.497,61.1027,2.7675,27.935,78.5656,0.26
15016,4.4378,-25.4222,0.5676,187.651,-14.5591,2.5527,11.3489,26.7219,8.564
5721,-8.6602,85.0411,0.1332,251.884,75.9449,3.5078,27.7213,87.033,4.4256
7014,6.0662,23.4655,0.723,202.874,-9.2247,2.0512,7.0827,21.0846,3.6007
11386,28.0906,-48.966,0.1461,280.941,-62.6945,3.7659,37.5314,86.9716,24.9483
13084,-4.6634,-14.5815,0.792,77.9519,2.3052,2.1658,7.0231,13.1689,33.8245
5320,-15.4517,-83.7293,0.1664,247.003,71.3852,3.684,32.1181,84.7453,1.737
9261,-23.6233,44.8366,0.1406,261.15,46.6113,3.6745,27.1889,67.9099,4.9318
9150,8.8575,2.9159,0.5837,199.352,23.0946,2.2889,9.3877,26.8614,72.9346
897,11.0575,14.3827,0.4777,167.615,17.2019,2.499,11.6747,19.8869,24.926
18085,-27.521,21.2098,0.2614,346.8112,64.7418,3.1433,30.9426,95.5353,2.8165
17159,12.9592,-77.8605,0.288,248.4001,39.0543,2.9775,26.1477,79.0219,3.44
3485,12.1729,-1.3763,0.1905,339.391,-55.2142,3.684,28.3801,92.0007,3.062
3923,15.2506,30.9449,0.1856,148.692,54.0125,3.3456,28.3828,67.9253,0.267
12601,6.4472,-57.8135,0.3192,276.1824,46.9569,2.5544,9.9406,79.0219,48.9159
9825,-13.6863,-50.357,0.2409,277.996,-21.3481,2.8929,18.4405,51.5363,4.4265
865,17.9882,26.0592,0.3807,251.602,63.5139,2.8092,26.9862,64.7091,8.2377
4697,19.8753,-1.4309,0.1443,254.872,54.0125,3.3561,28.0342,69.2226,1.975
13179,3.9217,-41.528,0.4335,194.4062,5.5003,2.702,10.3005,44.4396,10.579
14232,4.3054,-1.5093,0.4818,136.343,14.013,2.4907,12.9344,20.8375,22.2377
6926,11.6107,-15.1067,0.7347,47.6166,5.5003,2.1599,11.6637,12.3915,84.6314
3412,14.4011,81.8702,0.1374,186.715,78.2,3.8326,38.5389,92.1126,1.7904
9940,-8.7452,14.9591,0.7259,202.092,-2.7859,2.3666,10.7504,13.0051,69.4336
18768,55.0747,-48.936,0.2243,106.205,-56.8794,3.1179,51.9419,107.7974,53.7089
16010,-12.9532,4.6303,0.5555,205.1802,9.7913,2.6359,12.219,18.2925,41.617
15743,-2.8444,12.7395,0.5658,127.9884,15.5476,2.3189,10.6386,16.9503,80.4307
14605,8.8944,4.893,0.5356,91.6204,19.0625,2.5455,12.0938,19.8356,56.5554
17945,-13.3541,-89.8884,0.3822,288.755,-18.1144,2.6788,19.9412,62.6624,51.0768
16981,0.0,6.4212,0.7529,225.798,0.0,2.2,0.0,21.1218,0.0
16590,-10.7587,-4.0847,0.4387,132.207,18.6435,2.49,12.2333,25.4758,8.0786
15685,19.938,-48.0334,0.2442,74.1597,-32.1195,2.9965,26.1729,50.3517,21.9977
3827,4.5419,-1.2309,0.7407,93.6069,14.628,2.0648,7.273,19.2924,59.415
17543,-2.6908,5.8293,0.6104,253.6073,10.9982,2.2636,8.7048,6.6438,43.404
15990,-7.3688,6.6167,0.4662,206.014,14.9799,2.4579,12.4088,27.5577,10.896
17249,6.1675,17.1327,0.4932,206.73,13.1812,2.2553,16.1986,21.833,53.7221
9595,12.3625,13.5749,0.4203,194.435,19.2408,2.7555,18.0692,25.4375,1.668
7805,-10.4033,29.1185,0.2997,132.66,-18.427,2.6289,19.1617,31.3357,13.69
13539,-5.9923,6.8141,0.6088,150.3847,-14.8719,2.4565,10.9525,23.8634,16.7015
837,-63.802,113.873,0.0557,174.871,-110.008,4.3661,88.2878,166.518,1.7099
18257,10.3704,-8.0872,0.4769,136.387,-15.3203,2.4949,10.5755,26.3093,43.154
12609,7.7445,-13.1573,0.5682,148.3716,18.0815,2.3021,10.4472,20.6343,46.9385
11413,-11.417,18.8501,0.4709,156.565,11.0507,2.4378,14.9526,22.7815,21.769
5726,17.8452,38.2114,0.155,246.523,33.8245,3.2671,27.2537,75.4299,1.7099
3986,10.9801,13.2345,0.7944,162.185,-6.6979,2.1599,11.1326,13.2692,10.9531
7675,5.69,10.149,0.5964,95.7283,15.9017,2.4218,11.4721,21.7283,29.159
11889,-6.8842,9.9795,0.3754,217.887,11.9051,2.7616,15.4689,34.6968,7.1492
8718,-6.8247,-25.6665,0.7539,156.617,-14.8064,2.1553,6.8084,22.8611,41.1069
10551,-9.7193,36.7772,0.361,165.825,22.6222,2.7987,18.0692,29.2813,9.132
16054,7.2162,3.9922,0.6108,177.7763,-10.1092,2.7308,11.3751,15.9895,44.732
4477,25.7711,-118.404,0.3602,223.154,-54.1429,2.8951,30.7203,84.9009,22.7735
14089,28.3232,125.489,0.1367,269.01,-45.5987,3.3462,30.7335,120.855,17.749
15684,-27.3945,-41.6601,0.1224,168.0363,-97.2622,3.6872,47.1696,143.3763,77.7655
18042,-1.9277,11.8769,0.5331,225.579,11.067,2.5092,12.4292,18.337,15.109
18995,-16.6379,-133.645,0.205,251.993,-55.2142,3.3252,37.3156,157.741,6.4404
5771,-11.7199,38.4102,0.348,234.542,34.0096,2.7493,14.6309,49.7299,2.608
17106,8.6516,-32.7891,0.2808,151.4106,95.0725,2.9967,29.923,113.789,41.3475
281,6.6499,40.987,0.4049,197.379,31.0299,2.5581,13.8336,34.4505,5.722
1043,2.2923,12.243,0.3118,129.362,27.6859,2.8837,13.413,36.9446,5.7144
10065,26.4863,48.7037,0.101,135.973,59.5604,3.4649,34.2727,65.9296,4.4386
18634,-94.3291,105.099,0.1627,228.541,-163.925,3.2183,71.9712,180.1338,83.3564
4004,3.0817,25.6493,0.5532,221.146,14.2452,2.4298,12.7047,20.9063,56.3508
5906,-3.8097,28.6701,0.2998,166.829,-28.7833,2.7255,19.9412,33.7556,14.19
15786,11.4469,-15.1936,0.7299,195.637,-23.6387,2.2601,10.8997,21.462,33.725
13572,14.0304,27.7627,0.4669,128.6762,19.0849,2.6359,27.935,32.3464,48.4901
14124,13.0182,22.9203,0.2989,80.4765,22.6222,2.7493,19.5587,25.9888,4.232
11377,8.4655,0.0812,0.4837,141.543,15.9895,2.5729,12.9017,22.6203,51.3437
794,-9.9256,3.9917,0.4344,170.775,15.9289,2.5658,14.9745,26.9596,29.1685
11258,4.4099,-69.7939,0.2951,219.484,34.1751,3.0013,14.6309,65.9726,2.038
16563,-20.0124,64.3809,0.1341,202.856,63.6223,3.4298,29.4793,77.0202,5.1947
15241,52.7964,-185.89,0.2843,293.284,-126.462,3.2156,55.2323,146.311,2.076
3088,-4.3818,4.527,0.783,213.255,-12.0845,2.2504,7.3207,19.8356,10.377
15341,-9.6527,29.8716,0.4384,179.527,30.5728,2.7585,15.4689,31.8536,50.6682
9132,14.2766,26.3947,0.2333,252.719,39.8244,3.0466,17.1474,64.6465,3.4
13793,19.6444,-22.6492,0.3337,315.83,61.1027,3.1532,26.2025,78.5832,1.7301
9929,25.4281,15.5649,0.131,249.883,87.9854,3.6711,42.7804,94.0169,6.4404
5761,-11.411,15.308,0.7179,203.499,-7.4255,2.3395,11.4154,12.8751,65.514
12140,-7.4269,-10.7015,0.5438,125.519,13.3605,2.2565,10.8997,20.7336,6.846
4359,-6.0589,21.6052,0.749,130.034,10.9982,2.4594,7.0619,20.7548,21.675
3933,-7.636,-3.7121,0.3901,219.091,-9.7678,2.49,12.4292,22.1571,17.5637
11625,-7.7187,7.0053,0.4424,167.646,7.3315,2.2398,12.7012,19.7221,23.648
18371,19.4601,-135.953,0.1944,125.694,-219.973,3.239,37.9854,243.157,7.553
17116,-2.7168,7.5579,0.5575,71.2735,15.6283,2.305,10.693,19.2855,9.7343
16854,-10.6791,-114.156,0.2965,373.338,-90.9151,3.1518,56.2669,127.0587,50.3566
13083,10.9588,27.3165,0.6312,212.04,-13.8015,2.3883,11.9532,24.5973,14.155
14167,-14.3106,8.1793,0.577,205.245,13.385,2.4631,14.9526,22.7815,6.582
8357,5.4396,0.3453,0.3291,194.574,-17.2267,2.7193,16.0981,31.8536,1.737
8022,7.6222,-11.6924,0.3951,140.829,-17.5153,2.4829,12.6315,28.0883,7.2265
7168,-13.5582,24.4241,0.3117,267.44,27.604,2.7364,19.5924,31.5154,47.14
955,-11.9559,24.9632,0.2407,160.018,20.0711,2.9582,18.1608,32.2804,23.648
15161,16.6974,-45.2497,0.1212,153.9082,26.2659,3.5201,38.2386,60.6909,20.656
16764,1.2537,18.2358,0.5782,129.478,8.4235,2.4976,11.4295,23.1329,35.595
16494,28.0462,-69.2537,0.1573,306.0614,-60.0875,3.684,42.0889,79.0219,1.202
680,-10.9517,-13.6331,0.7819,77.5018,5.5436,2.1527,11.5153,16.559,9.508
16537,16.2131,62.9969,0.2542,256.874,75.94,3.3153,21.6376,70.9683,8.2377
11327,-4.3598,-3.6794,0.7744,135.999,12.4181,2.2148,7.2769,18.6528,7.2265
893,-8.3245,4.2265,0.5197,213.371,-9.7393,2.3589,12.3874,19.8391,74.888
11875,10.796,-36.6554,0.3341,230.16,-37.4959,2.6787,17.7987,43.9615,14.6597
16711,-29.2239,-58.2819,0.1089,266.17,56.9297,3.4987,38.6759,75.2057,60.555
13965,-29.1537,3.0178,0.1636,347.5865,152.2416,3.4649,43.6886,140.2011,84.6314
9508,14.229,30.359,0.3878,60.1209,-12.1687,2.4526,15.594,26.3353,14.6972
2746,13.4052,35.5382,0.2794,202.831,43.08,2.7976,18.4405,54.5887,0.2615
9219,-7.1906,3.9049,0.4843,111.337,12.4181,2.3157,12.4907,18.7737,49.3005
14537,7.7941,6.4554,0.2326,95.0145,44.0177,2.9562,14.6309,49.7299,34.9593
2153,12.326,40.9266,0.4382,131.52,18.9573,2.5422,17.1474,28.9897,4.6337
3524,9.2513,15.1961,0.5886,47.0187,15.1077,2.281,10.6386,22.5967,59.461
5004,11.7357,7.1925,0.3643,164.053,21.1347,2.7156,18.7905,29.8835,13.1186
12506,19.5582,-108.6885,0.4281,422.5991,-69.1267,2.9948,27.9276,106.969,16.7015
14464,-8.4687,2.9363,0.1338,94.5177,-17.2267,3.4298,28.1032,43.03,48.9157
8965,10.3781,-140.295,0.5101,245.553,116.248,2.8528,19.7212,134.9985,1.8092
17348,19.3811,-56.916,0.4602,283.915,66.484,2.6048,26.1729,63.7085,1.068
17065,14.3958,25.3105,0.4463,97.5085,20.307,2.4298,16.0194,26.074,9.8822
5925,4.2446,-14.503,0.4278,146.984,-13.3006,2.4718,12.903,25.6468,59.461
9777,-9.7258,0.0774,0.3878,129.389,0.0,2.7156,19.0664,43.9615,72.9346
4534,-16.3188,34.318,0.4412,228.656,13.6412,2.6274,21.9778,26.3353,30.5008
15552,43.6567,-56.5334,0.3504,368.2216,-74.705,2.9151,51.2485,94.7727,81.6774
2694,23.6211,-5.1982,0.1791,354.787,79.6719,3.801,47.0706,93.7206,2.729
4258,5.7906,-19.2784,0.2077,167.454,-22.4582,3.183,20.7603,47.9518,2.4674
11321,5.7708,-2.8784,0.473,47.6311,5.0062,2.3874,12.8985,17.4227,53.7318
983,-8.2076,-20.2481,0.485,129.518,-9.5899,2.4735,12.9017,29.5483,16.8294
18857,9.7806,27.0813,0.6883,75.8044,20.1895,2.4914,11.7212,24.424,27.079
7333,-90.5671,36.3689,0.1432,304.935,-174.4185,3.7911,177.1878,192.425,84.4018
5964,-9.8877,11.8441,0.3294,268.295,-14.0722,2.7447,15.0884,30.1039,53.7318
17078,-11.5298,30.5471,0.4632,145.076,-13.6162,2.527,14.9097,24.1086,3.7736
12029,1.8273,21.8244,0.5061,135.144,19.9198,2.4933,10.2339,24.388,15.426
3177,-9.9164,38.9485,0.4142,167.752,31.8729,2.5077,10.5833,34.9604,5.6137
12996,4.7111,-13.0004,0.4564,39.2281,-2.7859,2.6937,14.2196,15.5951,50.3566
9571,11.2769,11.4719,0.5997,162.479,12.8982,2.5099,11.7922,28.6176,29.159
10554,10.7765,31.917,0.3791,199.095,33.5526,2.8971,18.087,35.2264,2.6347
7840,6.6305,-78.9968,0.3321,262.414,49.1103,2.7497,16.6392,77.0202,3.131
18766,-2.7907,-0.2477,0.497,210.061,15.0026,2.5527,11.4032,22.7815,3.427
2588,1.5895,28.6957,0.371,166.073,29.111,2.6289,17.1474,34.9604,11.338
12857,30.1477,-124.435,0.1947,217.3834,-110.008,3.1581,35.5752,166.518,4.4265
4995,4.7729,16.1663,0.533,95.4022,-6.9811,2.4713,12.8981,20.8936,31.218
9550,-8.4313,40.9583,0.2287,268.278,46.9113,3.0402,21.5338,52.8873,8.4918
11358,-2.9614,-1.2575,0.7759,182.888,8.4235,2.0314,7.0231,19.7221,66.0914
960,-5.8939,-1.5779,0.3746,155.316,-14.9936,2.7193,11.5239,41.7541,20.91
8494,-14.009,35.1581,0.3775,163.199,27.947,2.8457,20.4992,40.4803,0.829
9238,-13.8324,19.1549,0.347,185.712,22.6222,2.7497,18.0905,37.2863,50.6682
16616,-12.7751,2.6217,0.7438,232.1674,19.3269,2.3608,8.0127,22.7815,42.4078
13481,11.6323,8.5446,0.4688,140.029,10.6758,2.4158,11.6747,20.7885,19.335
15539,29.8527,67.4022,0.1203,26.6519,64.7418,3.6872,38.5389,77.1196,15.547
12881,17.2177,21.6093,0.1793,185.198,26.2713,3.0436,27.935,30.8219,13.7183
13115,11.8571,-112.775,0.1493,87.0258,-110.327,3.2383,18.2265,105.348,53.7089
9660,-13.8144,9.4828,0.5055,248.012,22.3355,2.7308,15.8354,29.2226,1.7904
2189,7.5212,-16.0483,0.6965,165.104,18.1267,2.4272,10.3988,20.4351,27.622
12497,17.7627,20.7973,0.2615,225.096,15.8398,3.183,25.2185,31.3882,31.7172
17756,-74.4291,-217.326,0.1272,156.772,-160.962,3.801,88.2878,215.0162,8.5405
7004,0.1948,-0.9991,0.55,217.054,7.2219,2.2504,11.4768,16.8922,80.4307
4423,20.7004,72.1513,0.1816,288.362,64.7418,3.4263,29.4793,77.2949,3.1904
15715,-6.5869,-19.0913,0.6232,154.7039,-11.8603,2.3646,9.9948,27.5744,53.7318
9827,-12.4178,18.3858,0.292,244.041,66.6867,3.0934,23.7479,92.8875,3.1921
6303,-5.2263,-9.3608,0.5691,188.178,10.0263,2.5593,9.9948,23.7871,14.1145
3673,4.938,33.8939,0.5796,240.523,17.6433,2.2135,10.3988,20.8126,29.901
12639,5.5956,38.8398,0.2525,253.878,60.7529,2.9893,22.518,76.147,0.2487
17197,1.7893,-13.6175,0.5376,188.1051,-12.538,2.4598,8.1072,19.8196,10.1245
256,-11.544,18.4225,0.697,167.109,15.9895,2.2889,9.6425,20.061,48.4901
1760,-14.7868,16.797,0.2652,213.524,15.7739,2.7348,21.6959,28.0462,56.553
13761,-13.9279,-20.0772,0.5992,170.4148,-16.1377,2.4631,15.4689,18.317,41.1069
4787,6.4644,-3.0176,0.6108,102.636,15.9289,2.3784,7.0807,24.0693,16.315
12905,2.4246,9.0876,0.3434,255.095,19.1993,2.7152,19.5013,32.3414,5.672
7810,-15.7422,59.2695,0.1844,255.995,69.4998,3.2383,29.0411,70.017,1.643
8329,-6.1399,-19.0678,0.4353,180.798,-11.6992,2.5599,16.1482,27.6517,41.1069
12489,-10.247,-9.9118,0.4898,207.1403,21.9334,2.5321,13.3692,29.1413,41.1835
2011,18.0326,29.5091,0.2661,209.142,31.0299,2.9825,20.0706,40.3395,1.7356
11881,10.5454,9.8701,0.4861,150.092,18.6582,2.4771,14.4674,25.6507,31.983
7896,26.2819,-23.3234,0.0621,291.739,95.1321,3.9316,39.9715,103.705,53.7318
14,28.8315,14.3,0.4679,372.568,66.6867,3.153,30.2821,93.3775,3.6587
170,5.9528,1.5153,0.7066,189.577,-10.7908,2.1508,7.2769,19.2924,7.5845
6883,8.2191,-51.2814,0.4863,86.5034,18.9666,2.4401,10.5839,28.9897,13.69
18623,4.1158,17.876,0.4141,252.235,24.4436,2.5502,12.823,25.9034,3.0779
3146,6.2775,-24.922,0.6883,165.157,10.0263,2.4594,7.0807,22.793,4.207
10478,-10.0218,6.7037,0.5503,232.944,18.324,2.4265,11.2507,22.6203,39.5169
1772,-11.882,14.8402,0.8043,151.186,-2.8969,2.2636,10.8931,13.1797,16.7337
12921,-10.81,-6.3329,0.2503,170.8147,19.9198,2.5792,10.7285,24.1086,81.5486
5424,15.849,35.2607,0.2865,268.526,48.376,3.1173,27.5117,60.6909,2.038
9782,-10.683,22.7666,0.4238,181.039,25.3813,2.3551,11.7922,22.1614,13.592
17535,-11.3508,8.9765,0.7285,177.274,7.1055,2.1761,10.3988,12.8532,46.2009
14082,-23.4411,-171.692,0.1364,247.572,96.8727,3.684,51.8306,104.3803,1.873
6095,4.3104,21.8295,0.6265,179.981,-19.3872,2.4298,7.0807,26.8614,1.737
16505,-16.2362,-27.9614,0.2822,134.1741,-161.9227,3.3285,43.4406,180.1338,48.9157
7062,-14.3964,-6.4259,0.1479,209.087,44.0177,3.0958,21.1799,70.9121,35.9098
18327,-20.769,-58.5274,0.3392,175.967,45.0492,2.7447,22.8978,60.9546,17.0957
14762,-16.4593,-86.8678,0.3707,102.318,18.6348,2.6274,20.297,26.7219,24.109
18340,-14.3575,-51.011,0.2187,299.8863,-33.6173,3.3462,29.1882,80.0851,21.9336
6977,5.6487,-1.3525,0.4561,107.044,-12.538,2.4564,9.6208,25.4375,31.76
6195,7.0774,20.6231,0.5212,128.887,24.106,2.6075,11.9659,24.9971,15.1147
18682,7.567,121.906,0.3795,103.827,56.679,2.9294,16.2279,110.367,3.906
3294,-83.3076,-136.678,0.0297,242.764,-174.418,4.1165,83.7406,179.8715,66.1754
9349,-10.9435,43.8146,0.2382,211.05,45.0492,3.0271,17.4422,65.9296,4.387
4628,-7.7198,-13.1488,0.7603,66.5816,-12.0845,2.0512,8.1072,19.3257,16.1564
18249,-9.1825,-37.6521,0.3925,120.915,22.7772,2.7156,17.7987,41.3104,8.5405
6533,8.8247,-12.4973,0.5224,215.374,-19.655,2.6075,12.846,25.801,2.5393
254,-4.5251,1.5724,0.4968,139.193,15.9895,2.3646,14.35,22.6203,13.653
14819,6.8376,28.7824,0.4305,182.86,20.9483,2.6026,12.9017,34.6358,13.7154
4756,-9.3334,-16.5162,0.5194,139.415,28.5104,2.43,15.4678,22.7815,41.3475
8687,15.6655,5.8084,0.286,115.295,17.6228,2.6488,21.5689,37.2093,0.202
10346,5.4079,14.1091,0.5975,80.0224,-7.4255,2.3309,11.4514,16.8871,23.725
5354,0.0,27.8477,0.6996,106.078,21.2969,2.1959,0.0056,21.8698,15.1147
15487,-34.3266,-126.586,0.3938,296.903,103.076,2.7616,42.3194,141.967,3.1921
11552,-13.3818,-9.8548,0.3582,198.377,21.4067,2.5496,15.5154,29.2226,14.441
3453,-5.3051,-8.4249,0.5046,146.813,-12.289,2.281,11.37,28.0012,34.9593
14149,-18.417,-91.7469,0.2535,282.605,63.5139,3.1581,26.8663,81.598,4.9015
18292,-42.7278,-378.9457,0.0991,39.5465,-158.1627,4.1592,83.9576,173.9607,66.1754
13398,-28.3802,-187.5654,0.098,211.8891,-150.7957,4.1805,42.34,137.267,47.1486
18544,7.9385,-1.2875,0.499,182.345,9.7913,2.3918,12.9103,21.1474,13.1186
14271,8.1413,10.7643,0.8121,141.538,-10.1092,2.2,11.4154,12.3915,17.4271
17278,34.2297,-211.353,0.3032,240.906,-234.6538,3.153,105.1574,225.747,84.6314
9844,-20.8752,49.1721,0.1255,217.139,53.2844,3.4263,28.3893,65.6318,5.5266
18714,10.2004,-51.7059,0.3474,91.6196,8.4177,2.4933,10.3094,39.6591,9.1317
17509,14.7907,29.6938,0.4835,222.269,34.8366,2.7817,16.3756,39.6726,3.009
14014,13.1563,-114.24,0.2822,333.045,-141.907,3.3456,37.9854,155.223,6.4886
18235,-36.523,-102.3,0.1279,354.826,-69.1267,3.1836,56.2669,106.983,2.076
16539,-4.8722,6.5237,0.3089,133.947,10.7647,2.6274,16.6616,27.3017,80.4307
10971,-13.1226,14.1589,0.3262,147.129,18.5348,2.5303,19.0666,27.3906,12.863
17426,8.0555,85.1381,0.3168,130.5655,87.033,2.9841,13.0904,81.638,59.415
8470,6.2513,15.7698,0.7004,85.7348,-10.1092,2.1658,7.2029,12.9089,42.5147
7576,2.386,0.0,0.5306,194.898,0.0,2.5077,9.9143,23.4563,41.279
7944,8.9115,24.3302,0.5586,204.287,10.0621,2.4401,12.5353,21.0846,18.3562
17189,42.4858,-12.667,0.1767,221.702,85.8494,3.4305,52.9572,121.021,10.9867
10759,-13.5762,-13.5088,0.4471,201.263,-17.6264,2.4249,15.1319,19.2551,23.6345
17290,7.7255,10.9355,0.8271,98.9462,-9.3485,2.1508,11.5257,19.4637,56.0863
10493,13.7605,-8.0528,0.6284,151.015,12.4181,2.3608,14.6309,18.7485,29.159
14849,-34.207,-304.2392,0.1541,187.489,-149.21,3.3406,84.4265,183.615,87.619
15575,-23.2064,14.5844,0.5752,132.57,16.4395,2.6749,17.1474,22.6255,44.921
4578,17.2683,51.1073,0.2133,276.603,37.9796,3.0502,21.3805,61.6586,3.44
2875,-7.8301,-43.3582,0.455,154.195,10.9982,2.5226,12.3499,30.5069,16.1131
378,-23.4385,-27.2832,0.2646,277.779,-32.0062,3.4,28.1355,53.7587,8.5405
6286,10.438,-22.8831,0.2279,202.51,20.9165,3.0633,19.1184,43.9615,4.721
12804,-12.8282,-39.1492,0.5431,195.6839,-40.5452,2.6875,12.2639,32.2804,66.1716
1533,-12.2564,30.8924,0.2245,197.599,71.0791,3.5078,27.9276,78.5656,4.31
8460,13.8338,60.3581,0.4203,198.087,48.078,2.7627,14.6663,49.737,4.9318
13283,-0.5899,24.578,0.6688,84.9994,17.9294,2.4522,10.6288,20.7336,38.2
360,-8.5521,2.6314,0.4573,151.372,22.924,2.7193,14.5068,29.279,39.441
17288,-13.465,-37.3059,0.2385,196.905,30.738,2.7156,17.1474,51.6228,18.873
678,9.8838,11.4541,0.4022,160.99,21.3202,2.5422,14.5621,29.279,3.625
2908,-4.1864,46.2229,0.3417,206.465,27.6859,2.7352,12.7981,37.7762,3.7502
15081,6.9701,6.8943,0.6865,201.7485,-9.4294,2.2707,6.937,18.2925,81.8035
4104,-7.7317,21.3794,0.2677,202.754,30.1982,3.0519,9.2718,43.8486,7.5434
4936,-12.9813,51.4683,0.3109,111.12,46.9113,2.9965,20.2556,52.8873,8.993
16214,5.9283,19.5305,0.7781,149.961,-6.9182,2.2889,6.937,18.337,42.3501
3997,-5.2796,-6.3871,0.4984,209.619,-32.1735,2.5092,9.9948,39.7162,54.9252
4634,-6.6045,30.6572,0.3302,72.4328,17.9036,2.7072,14.6063,23.4302,38.9238
12518,10.6149,28.9301,0.1222,146.629,78.0387,3.4305,31.3935,70.9683,16.8294
8914,-24.583,66.6543,0.1493,249.712,61.1027,3.6902,33.3488,92.1126,1.7301
7314,-9.5435,-19.5255,0.2986,321.665,66.8435,3.1676,22.0968,92.1126,2.643
10884,12.3185,-19.0349,0.2801,35.1638,65.2844,3.1908,20.4587,81.598,8.5405
8162,-9.1538,5.4772,0.4823,71.3384,16.4395,2.49,14.9097,24.5973,4.6137
17728,-7.0248,-76.401,0.1557,342.8572,58.3096,3.3462,30.2821,103.7022,53.79
8553,11.0064,-38.7839,0.3178,202.484,28.5863,2.7585,19.0266,34.1337,1.9148
4038,9.2347,-103.046,0.3287,235.905,-41.1418,2.7493,14.4627,54.4773,7.2332
8890,23.8328,-89.1814,0.0983,295.988,73.417,3.6193,30.1811,103.7022,0.829
13684,-7.4722,33.0542,0.4723,201.0388,18.1788,2.4158,11.7922,29.279,49.3005
