,fM3Trans,fAsym,fConc,fDist,fM3Long,fSize,fWidth,fLength,fAlpha
6315,9.032,13.2042,0.3512,266.739,11.9051,2.895,17.1878,41.7932,2.242
3538,-9.9938,8.5614,0.4743,188.798,12.8982,2.5641,12.903,24.5973,12.336
2560,-18.634,-112.678,0.1917,308.513,73.6068,3.4746,42.3194,105.348,5.421
12358,32.4066,106.6607,0.0887,176.4249,-150.795,4.1805,70.6821,157.741,50.6682
15825,-2.1193,-18.3739,0.6486,135.282,10.0263,2.4378,11.1387,22.793,3.0779
8560,-9.6262,5.1677,0.6897,219.397,7.3005,2.281,10.7672,16.9771,59.461
13060,-82.6112,41.6029,0.0351,172.842,-181.0984,4.1592,83.9576,187.9041,66.1754
10674,-14.8145,38.9289,0.329,62.1077,44.9656,2.6196,24.555,49.7299,41.1069
17865,-9.1168,-18.7232,0.4319,200.773,-21.7496,2.4718,16.8651,25.801,77.258
17351,7.1224,7.0096,0.4901,154.5261,-8.5868,2.4265,12.1067,29.5483,78.0997
8193,-3.6791,-15.6348,0.3527,181.161,24.9618,2.527,14.5474,31.8536,17.4926
7563,16.7206,-92.621,0.5064,256.589,-54.2835,2.8619,17.7987,67.9099,4.4256
18708,34.8669,-16.3853,0.216,246.6297,75.6716,3.4572,44.8406,110.6346,50.6682
15412,8.3612,40.7202,0.4807,103.1442,20.8975,2.4526,21.6376,24.388,10.213
8825,-11.844,29.3578,0.2513,161.382,35.9174,3.068,19.0266,44.1925,5.825
18020,-10.6163,-21.5442,0.5228,86.2565,17.053,2.3962,10.2983,20.6343,17.4926
14345,-8.1171,12.9664,0.5862,238.9139,49.9629,2.7817,12.1067,56.8794,59.9159
16560,-8.3389,-0.3389,0.5742,195.902,9.5271,2.4273,12.3901,18.3964,50.3182
16556,26.6908,-4.7867,0.3469,413.0706,-15.7568,3.2671,38.2386,25.9214,80.4352
18130,-11.6744,13.8625,0.8148,253.525,-14.8719,2.2553,6.7467,25.801,40.9458
4631,11.2419,-5.2013,0.189,114.802,55.0795,3.5567,33.3488,63.7006,2.012
11476,-3.31,-15.4731,0.5053,241.422,16.852,2.5653,9.3317,25.6878,2.521
16228,-66.6812,-281.2213,0.1067,225.399,125.655,3.5938,71.5243,166.518,3.8134
10711,-9.2552,10.1807,0.6749,225.556,7.7459,2.2148,10.2416,19.3257,10.694
6446,-14.9539,1.3326,0.2896,187.459,-29.0379,2.6355,21.3805,33.954,14.19
2247,1.9842,-22.1874,0.5752,212.175,-21.9054,2.4495,10.8931,26.2966,43.2397
15652,-10.7532,8.4382,0.1749,130.809,33.509,3.0015,18.7657,49.1324,35.595
9028,-5.8197,-0.8443,0.7014,140.618,-6.7434,2.1222,7.1487,19.2924,45.238
7109,5.6598,0.0002,0.5541,229.342,12.4181,2.3021,11.6747,18.6528,10.262
18555,-12.3039,16.7152,0.4872,242.6588,16.9082,2.3149,12.7089,22.6255,51.746
15632,-22.8839,-193.4733,0.2873,275.2602,-186.4736,3.2503,27.935,182.5003,45.9192
18082,2.315,24.7256,0.6135,193.5054,19.8759,2.3918,10.3156,23.3202,44.625
5998,8.1383,-16.6889,0.6805,176.011,-10.2698,2.2188,12.846,19.9277,25.299
15548,-4.1388,-3.7816,0.3665,224.6191,11.7581,2.9307,14.6309,25.9214,78.0997
13510,54.1896,140.5568,0.0808,331.2244,-181.0984,4.1592,80.2872,187.9041,8.5801
3545,5.9243,2.1093,0.3492,90.719,-11.8352,2.7616,18.7115,29.5483,12.6972
6996,3.508,-25.6766,0.5205,93.3388,-14.5999,2.5072,9.517,23.1468,71.0923
18142,19.7534,-51.1257,0.4796,321.4942,-44.2358,2.9965,37.5314,60.5815,8.992
4188,-16.8476,-72.5239,0.1522,349.252,58.9876,3.4789,23.1362,91.8755,0.206
12823,13.7322,-50.1245,0.4295,158.894,-25.5998,2.8096,14.9526,35.5524,6.4404
8307,-19.5048,-9.4464,0.1468,245.454,55.3976,3.5201,28.0962,63.4296,8.538
10586,11.3051,19.0593,0.2836,122.036,27.947,3.0801,19.5587,43.4412,10.9867
6259,8.8375,16.4516,0.5725,165.547,10.6758,2.4579,12.4933,22.1614,14.6067
16561,15.1214,13.6481,0.2704,204.2784,-161.9227,3.6872,64.5654,180.1338,83.3564
18771,13.1406,-30.0078,0.3683,95.3938,-9.8819,2.4265,15.5154,21.0846,48.9159
14749,7.1556,17.4294,0.2639,108.077,11.4826,2.786,12.2636,23.8094,53.7221
7585,10.7158,21.626,0.1749,231.498,46.9113,3.5201,27.8077,50.3517,5.7595
6109,9.092,-30.1279,0.4668,255.986,-13.2483,2.5496,12.7047,29.2226,13.1944
10726,-20.4289,61.5212,0.1655,244.234,66.8235,3.1173,28.0342,86.053,4.034
17702,11.4823,38.9554,0.4624,159.84,-18.7156,2.4265,11.3751,31.5154,74.454
3118,-13.3044,-9.2116,0.5526,146.456,15.9895,2.4718,14.4724,24.5597,11.423
1431,-9.374,40.9529,0.2633,223.71,10.5927,2.8457,21.3805,43.3839,5.08
32,11.9768,15.8025,0.3267,154.712,-22.7626,2.7152,17.1474,29.273,29.4336
10995,-13.8634,34.9188,0.2063,124.615,25.9448,3.099,19.9812,41.7541,19.3195
17714,116.5691,-207.3567,0.141,119.8979,57.6991,3.2089,160.8347,124.4514,48.717
14023,-11.8712,-69.1487,0.2272,240.7969,64.5494,2.9967,10.9818,65.8461,44.9107
18348,117.31,-176.854,0.1992,273.75,-250.407,3.3614,125.381,225.747,84.4018
1961,-10.893,55.8033,0.2667,193.245,44.2436,3.1956,17.982,52.9024,7.052
7834,14.0758,52.903,0.1988,211.423,83.0957,3.3316,37.2663,80.2374,19.335
890,-12.8838,32.9449,0.2119,154.341,33.5526,3.099,21.96,35.9742,7.052
5967,-7.0851,-4.4564,0.2448,234.037,68.038,3.1999,20.4992,69.4073,2.023
7276,-12.3546,21.0841,0.3072,255.376,63.4685,2.7926,20.4992,66.5198,3.7348
9087,-6.6789,-88.3227,0.4496,252.886,18.1999,2.3971,9.7234,26.6952,8.992
1542,6.9765,42.4767,0.2077,230.045,44.2436,3.1313,22.8978,50.3517,8.0786
7454,2.8554,9.7391,0.4175,241.274,11.9279,2.6464,12.8993,23.9604,4.207
13700,-14.86,-8.2043,0.2197,206.9567,26.4652,3.0519,20.4109,53.7587,44.732
14583,12.9837,-58.3155,0.1967,271.638,-63.0268,3.2089,23.9853,73.7252,4.245
14365,7.7568,32.9133,0.4044,160.542,30.1439,2.6764,14.4724,36.9446,3.713
16799,30.4372,78.7968,0.2853,283.0614,73.6068,3.1875,37.5314,91.5802,8.5405
13302,12.7671,-14.2329,0.7388,221.9559,-6.2386,2.2148,8.9937,13.0051,7.035
1292,13.5888,-14.6303,0.516,161.454,-7.4255,2.2577,14.5438,19.941,4.014
3558,9.4467,-22.8017,0.3409,358.277,61.3155,3.0523,20.8053,63.5718,5.0681
15558,5.7042,-5.9901,0.5146,55.8071,-5.4024,2.2589,11.4797,16.9771,17.086
9126,-4.0082,2.7427,0.5645,136.0,10.0746,2.2405,9.2468,20.8126,34.0048
3499,14.1674,58.7155,0.1952,189.106,50.6389,3.1798,28.3801,68.4755,13.171
16180,9.3447,26.9184,0.5655,131.033,-9.5704,2.3355,12.5435,21.0283,55.451
7618,14.6623,5.8781,0.2769,80.9176,32.7001,2.7616,18.7657,52.8873,81.6774
17126,-18.8298,-16.0303,0.6088,86.3553,13.4884,2.3664,15.5049,20.0619,34.0048
17857,17.9669,-124.168,0.1428,205.602,39.3141,3.4508,33.3488,91.8755,5.5266
1120,-7.8515,-21.9751,0.2878,81.8432,49.1044,2.8929,17.1474,37.2093,14.4566
5816,17.2252,49.8415,0.2215,102.7,46.6113,3.2503,22.4543,63.7006,11.0676
14037,3.4913,24.9507,0.3932,232.0897,18.6435,2.4265,17.1474,29.0889,7.052
2311,15.489,59.9613,0.2105,237.104,80.7168,3.4757,25.5263,82.4622,4.4256
7796,6.4978,40.8022,0.3788,223.234,33.509,2.9125,14.5438,45.3779,1.511
17306,9.5312,-17.2761,0.6453,177.891,-16.0293,2.3874,8.9492,19.9277,24.92
8731,-12.5027,37.727,0.3401,204.957,51.0764,3.0013,18.7092,61.3494,7.7249
2787,-14.7127,75.1173,0.3243,234.326,58.0618,2.9893,20.4587,65.9296,6.879
16533,6.6265,-5.6843,0.6409,230.067,-17.4874,2.4522,10.2416,19.8391,80.647
10708,-7.384,63.983,0.2059,201.318,47.0768,2.74,17.6248,58.3502,7.052
1788,-7.8968,2.4975,0.5032,140.296,-9.4294,2.4158,12.4646,18.794,42.4078
6606,-13.7989,-22.5379,0.4183,151.521,11.4645,2.4265,14.998,22.0086,41.5633
7743,-18.0229,39.2446,0.15,143.302,57.6959,3.0075,28.4649,51.7529,2.6609
1147,-9.6232,-7.6899,0.4829,163.281,-13.2483,2.3139,14.9097,22.4688,56.553
6785,32.5867,0.4641,0.258,330.714,102.411,3.0801,42.7804,128.1116,1.7356
15396,17.7674,-57.075,0.6639,302.3371,-25.5998,2.3324,18.0117,60.0875,2.011
8225,8.6793,49.7586,0.4157,207.657,34.1751,2.6248,17.3787,43.3839,1.9921
10415,64.7861,52.3378,0.1597,140.842,99.4045,3.1081,64.7915,104.3803,56.5554
18134,-13.691,-266.1788,0.2807,252.9749,-183.907,3.3614,83.9226,225.747,72.622
12490,18.9071,-41.7353,0.2049,134.637,-46.3746,3.3462,26.2025,61.8313,34.3027
5533,9.6423,11.4385,0.3541,162.975,21.0673,2.5403,12.636,29.5116,3.2782
11422,8.2332,9.2073,0.3937,205.448,29.0293,2.7328,12.7089,36.4776,10.896
7506,-11.0175,11.8175,0.4007,191.692,24.7243,2.7308,12.9271,34.4045,2.245
6084,10.6124,-11.4064,0.6495,100.137,11.9279,2.3312,10.7285,15.6821,72.9346
18261,6.4235,18.0439,0.7829,144.571,10.3846,2.0512,7.0231,19.9277,54.6396
14523,9.9527,-16.4898,0.6763,91.8413,12.4181,2.3263,10.4007,18.9405,73.5855
9429,14.1093,21.9106,0.4701,185.467,22.7772,2.618,18.1143,29.477,21.0253
5073,9.3899,17.2177,0.4537,120.967,20.9483,2.48,16.1482,24.5597,20.91
2150,-24.3374,-31.7561,0.2295,330.342,-36.3425,3.5201,31.8348,64.3999,2.8019
8293,-5.0057,-16.7851,0.8304,130.985,-10.7105,2.0512,7.0231,12.3503,1.7809
4101,18.3962,15.7214,0.3361,183.421,33.5526,2.8543,26.8663,42.5823,13.653
13026,43.8211,-105.5007,0.1241,278.6976,-42.359,3.2107,42.7804,120.9908,61.33
15518,17.6045,-3.5126,0.5296,139.09,18.9573,2.3901,17.3708,29.2209,20.5917
7487,22.9385,-84.8159,0.1706,275.661,-44.2358,3.4046,25.1711,70.7528,5.3995
16519,-5.0365,19.2934,0.3713,135.536,24.106,2.8092,16.8473,33.1995,3.7736
13887,30.5826,-29.7701,0.0858,308.2935,-84.6566,3.8326,32.364,71.9672,44.9107
10121,6.4502,38.4014,0.5081,56.2666,22.924,2.5883,11.9848,34.6968,8.724
1761,-27.862,76.2288,0.1186,207.781,44.2121,3.2374,31.8033,70.9683,10.896
13850,-58.8125,-82.2994,0.1876,263.143,-150.795,3.3456,71.9712,137.267,81.6774
12889,8.7901,-13.8894,0.3099,181.704,-23.2837,2.7973,20.8053,32.6126,4.6337
17400,-10.0775,-45.6985,0.312,207.601,-37.4959,2.485,13.3365,43.3839,0.708
11843,13.5179,24.354,0.3262,217.903,-8.8087,2.7493,20.817,33.6476,7.742
2820,-4.8017,32.2728,0.605,101.397,15.9895,2.2504,10.8996,23.57,4.4386
5557,-11.8987,14.8849,0.7934,230.569,-3.2643,2.0774,10.8931,13.0051,49.2261
6862,12.5005,-1.76,0.2994,147.604,-14.5591,2.634,20.817,25.7552,29.4336
9250,11.9046,13.2554,0.4019,99.9141,-18.9923,2.4522,11.7679,29.2813,20.7634
6255,11.2619,-20.0455,0.6011,166.625,9.768,2.1959,8.9652,19.0738,17.282
258,6.0375,13.4573,0.4044,169.81,10.0746,2.5883,12.4866,22.793,11.72
11190,8.898,5.5195,0.2813,66.4324,27.63,3.0529,20.2437,37.2863,50.3566
13800,3.4736,-15.1625,0.6057,172.4575,-2.8969,2.2577,10.2339,13.1689,56.616
6550,2.1827,-14.9488,0.4597,138.37,13.6412,2.3997,11.0962,15.0563,41.5633
11057,6.9719,7.1256,0.3619,214.487,-19.9497,2.5527,12.7151,33.648,10.694
6913,18.6587,-7.237,0.3913,125.914,-12.1687,2.7447,21.5338,25.9214,1.0915
8089,-7.3988,5.063,0.5676,164.392,19.8767,2.3962,11.4032,24.5973,4.232
1098,4.3855,-64.0583,0.5227,269.481,-32.7482,2.3803,9.3991,52.8168,7.052
12854,10.9193,-12.6064,0.8111,39.2884,-16.0293,2.1508,0.1609,29.7932,59.9159
9616,7.6066,-4.2469,0.6425,51.4114,10.0746,2.4265,12.4907,21.0283,19.3319
5659,-10.6035,-116.268,0.3087,214.229,82.457,2.7218,19.0038,113.789,18.0434
2740,19.9079,79.6674,0.1884,238.402,77.9938,3.3516,31.3935,81.3975,22.7735
7256,-15.3335,47.129,0.2409,154.192,66.6867,3.4298,23.793,87.2384,1.7301
1201,4.3175,0.6612,0.561,194.478,-7.3216,2.238,7.4823,19.8391,17.086
18781,-23.7941,40.7764,0.1599,328.7533,75.94,3.5099,32.7662,100.953,0.804
8217,-15.0628,-9.3867,0.4312,168.579,-20.8908,2.7271,18.1143,28.5807,21.1975
12964,-2.9336,-9.6632,0.6099,122.4467,20.1408,2.4574,8.1628,24.8732,81.0902
7337,-27.8942,15.5148,0.1643,65.9426,46.6113,3.4851,33.3488,47.9518,8.992
3872,-9.4414,14.8458,0.3374,145.619,-30.8908,2.7156,16.9368,32.6126,43.7754
6215,13.4662,-155.222,0.3702,287.103,93.5119,2.7243,19.7212,153.344,18.5212
16071,98.2368,-127.104,0.0512,301.4364,-175.214,4.1805,105.1574,192.425,68.7907
17137,-15.2878,25.0754,0.3263,148.8942,77.9938,3.0801,23.1441,64.7091,89.7028
1899,9.061,15.4009,0.5095,92.7866,13.385,2.4298,10.7672,20.7885,26.9241
11847,19.2182,-36.335,0.3191,291.301,-64.3496,3.2089,27.5117,73.7252,4.232
2994,23.8303,5.9256,0.1891,208.594,-32.1735,3.6827,36.1413,50.6311,6.4886
11661,-5.6116,-2.3018,0.7296,183.373,-10.7301,2.1599,6.0469,19.2924,72.975
12773,4.6075,3.2818,0.5513,198.844,-13.463,2.2589,10.6288,21.1657,15.7756
3930,9.0895,-8.9206,0.4373,186.147,-15.9024,2.5428,14.4627,26.2966,10.579
4456,12.6093,-76.4701,0.1876,323.375,-54.1429,3.801,26.8882,84.7453,4.034
17320,-45.1044,396.3379,0.1888,128.5567,49.9465,3.4703,51.8306,110.6346,78.6364
2152,-22.7852,14.9426,0.2697,221.642,25.7983,2.7493,27.9552,30.7503,21.9336
5563,-21.9261,-12.5157,0.2518,328.706,-144.197,3.3442,43.6886,155.223,3.5732
14695,-6.1255,26.6969,0.6108,117.6345,25.9448,2.6755,10.5145,26.3353,42.3501
7165,-16.681,69.6304,0.1945,279.524,59.1684,3.2089,27.935,65.8461,8.538
18599,6.452,9.2116,0.893,171.736,17.3249,2.43,7.5159,21.1218,16.8294
3650,-6.3227,53.6572,0.269,191.114,61.5012,3.0502,17.7692,63.7006,4.245
5582,-5.7304,2.1347,0.5771,186.055,5.4024,2.255,11.5967,16.5794,6.552
12416,-52.6653,38.9107,0.2186,323.3087,-15.9421,3.1532,61.7657,86.5058,66.1754
13644,3.1087,1.5907,0.5456,263.4378,-3.6903,2.3829,11.1387,14.2041,80.2955
13509,-10.8027,15.0486,0.6276,194.892,17.9294,2.4594,10.4472,22.8962,53.7318
14407,5.8284,-20.0492,0.5521,213.428,-6.2981,2.2504,10.415,18.7091,45.7173
12668,4.3081,2.5945,0.6944,190.054,12.4181,2.3444,7.273,18.7485,35.595
18997,4.701,-23.3968,0.5768,172.596,17.8343,2.3847,11.4318,28.0446,38.2
15689,-125.64,-92.3336,0.0852,264.654,-158.1627,4.406,158.705,173.9607,8.8829
10316,-4.076,12.7907,0.3244,142.86,29.2132,2.8971,20.2441,41.7541,8.5405
16395,-11.1603,-381.734,0.1011,95.3574,-195.89,3.5661,149.751,241.744,7.052
7205,-9.6614,-5.775,0.3707,160.356,-28.7833,2.4298,15.5833,30.8233,11.399
15066,15.2526,-19.9815,0.2862,259.572,-18.5239,3.0569,19.2319,36.9446,7.553
11098,11.7531,7.662,0.4447,126.28,24.5412,2.5818,11.9517,25.7563,19.335
14783,1.2236,36.8189,0.2036,254.5202,19.6324,3.1173,14.2856,35.9742,41.2585
2847,4.226,-0.9994,0.7429,131.125,7.1055,2.1222,10.8997,12.8462,58.6479
18112,38.1466,-75.3077,0.2086,289.219,107.078,3.4801,45.4409,149.545,1.7904
12382,-5.1302,81.966,0.2685,241.771,46.9569,3.0527,14.6063,69.1518,14.6067
6734,5.8431,44.787,0.1018,128.668,54.0013,3.5201,33.6521,64.6465,48.9157
7906,-11.3661,17.2165,0.3656,212.428,18.1999,2.5658,12.9944,32.3464,20.91
2934,-9.3359,-83.4035,0.289,246.049,-18.1144,2.8235,13.0754,54.4528,59.654
13065,-52.7149,-118.3285,0.2272,409.5022,-158.1627,3.5456,55.2323,158.5666,76.8384
5003,-8.4982,27.8449,0.3689,242.869,-18.2676,2.7493,15.0884,30.5327,20.028
14983,-5.8287,-128.2395,0.3382,234.5915,95.0725,2.8011,16.2279,103.226,78.6364
1095,18.3016,-25.2663,0.3627,80.6911,18.1788,2.5455,19.5587,22.8962,53.79
10198,-14.6188,17.0549,0.3625,156.488,17.6433,2.6808,17.3787,31.1292,10.225
2206,-7.1475,37.7055,0.2313,95.1399,21.0673,2.7462,19.2971,29.5483,13.171
14659,8.8476,-60.0852,0.2877,208.02,66.8235,2.9967,20.0156,68.222,5.97
8574,8.0277,29.3936,0.4561,138.613,-13.7991,2.5465,12.5353,31.5802,4.53
3667,-8.4777,10.8064,0.3183,88.133,-22.7664,2.8011,20.9084,29.3567,5.7949
1440,-12.0008,63.2575,0.1873,245.647,46.0652,2.9965,19.9412,70.5426,8.2377
15025,4.3371,-8.0374,0.7481,193.6073,-5.9541,2.0394,7.2769,21.7391,63.9277
4726,-18.2446,-36.2624,0.2447,293.853,77.9938,3.5655,28.1355,87.033,4.4265
18442,-10.798,1.7669,0.595,202.201,17.6433,2.3263,10.5839,20.5417,11.7406
12725,20.7695,200.547,0.3335,123.788,125.655,2.8619,26.8663,146.311,29.1685
1856,8.8332,29.2515,0.3364,125.776,22.9679,2.9012,16.9986,41.67,55.0925
14043,8.0505,-37.4143,0.5294,135.3316,-16.1377,2.2778,11.37,32.3414,41.5633
805,-11.7304,22.7669,0.1609,288.764,103.076,3.2174,36.1413,93.9699,4.4256
12516,1.0432,33.0666,0.5547,102.1734,39.0543,2.5459,4.5949,67.4012,7.035
12223,4.246,16.2477,0.527,147.221,9.5771,2.3139,10.7285,18.337,50.3182
18460,-19.4291,-38.3231,0.1351,298.6381,-126.462,3.6872,41.2324,144.412,76.8384
12304,-10.8094,0.442,0.499,136.117,-16.9333,2.3971,10.5145,19.0819,47.7234
350,14.4477,88.1908,0.2346,193.871,48.376,3.0958,20.2556,65.6318,8.5405
6544,-4.5847,21.5583,0.6381,155.316,10.0855,2.2553,9.7234,19.2924,8.2019
2704,6.1681,7.5599,0.4942,45.0717,17.5152,2.3086,12.1067,19.2551,68.7907
16855,-6.398,42.4467,0.4643,239.8878,23.0425,2.5562,10.3988,34.4045,48.9157
10120,-9.2186,-1.8965,0.2742,167.174,-22.7664,2.9405,18.2389,39.7162,13.592
7690,15.1106,33.8702,0.3018,79.0109,13.0967,2.5988,21.0421,25.7552,82.948
2788,15.7186,0.0619,0.2859,185.396,-13.8356,2.7551,19.8903,31.5068,8.993
13567,29.1751,90.2262,0.1903,310.567,80.7168,3.4703,41.6145,128.945,3.8134
14288,16.5146,-37.9979,0.2907,431.641,-44.2358,2.8011,22.8978,56.8471,41.1835
14664,8.6119,-49.1632,0.4586,292.159,-32.1735,2.6196,10.9525,56.4843,19.9604
10657,5.7767,22.6991,0.7458,128.587,24.3707,2.2398,6.9842,20.1556,53.7221
7876,13.7546,32.727,0.2318,166.936,37.6572,3.1313,24.2647,51.2161,20.1948
10742,-3.1175,25.9521,0.239,357.315,16.6283,3.1581,32.1181,44.4396,7.1369
7029,-18.1965,25.4538,0.2674,387.259,61.5344,3.3359,29.453,77.2949,11.476
2034,13.2095,10.046,0.2726,175.413,36.8902,3.0958,18.2322,44.5086,0.951
2250,-15.8726,93.7526,0.1825,243.958,58.0618,3.2089,26.2025,65.9296,1.423
12321,-11.1886,51.4208,0.1898,206.895,51.9044,3.2503,27.8077,52.9024,4.4386
7519,-7.6312,-2.989,0.716,215.582,3.954,2.2148,10.6715,16.5794,33.424
17148,-10.5454,15.5493,0.7755,201.1968,18.3629,2.2685,8.0127,31.5068,16.2339
4377,-21.005,-37.4337,0.2586,293.084,61.5344,3.183,28.3801,63.7006,1.419
12075,-2.4271,9.1924,0.5598,203.443,19.4335,2.4023,10.1152,26.591,10.865
3032,-14.4278,51.8801,0.1169,233.727,78.0387,3.684,33.6521,76.2691,2.4726
9897,10.239,-16.7181,0.3752,149.966,35.8694,2.7555,14.4674,36.9446,5.7144
16390,7.3392,3.3138,0.5936,229.437,12.4181,2.4362,11.7679,18.7485,71.9141
14096,13.7118,-47.3918,0.2219,122.7138,18.0815,3.1561,28.3801,76.1914,15.4543
18319,-4.5782,1.9946,0.7122,175.4358,5.5003,2.2504,11.5941,16.2145,48.1747
17828,16.4499,-234.9206,0.1242,182.8374,174.4359,3.4263,43.4406,179.8715,44.9107
18423,-4.2469,6.2965,0.5566,221.3417,7.502,2.3054,11.4618,12.4553,47.1486
16961,15.0877,102.715,0.3786,156.553,95.1321,2.8543,21.1399,103.7022,28.8291
12096,14.0838,44.6891,0.1747,203.563,42.3664,3.4851,23.5687,65.6318,1.423
12209,9.4423,15.9651,0.266,184.564,29.0293,3.022,19.0992,32.2804,2.012
3501,-12.5149,-0.2109,0.3012,196.863,28.2246,2.9398,18.1692,42.5919,1.068
12963,12.1956,-17.9171,0.3945,121.291,-22.7664,2.7738,18.8589,38.9602,56.553
7908,-10.1953,-15.9028,0.702,200.713,-2.8936,2.1222,7.2029,8.5738,38.2
17111,-55.8387,88.7992,0.1419,182.985,-161.9227,3.9838,67.8792,167.688,16.7015
7332,-6.6888,-20.278,0.7956,111.205,-14.675,2.3918,6.7982,18.6485,34.4181
3311,8.7147,9.216,0.3225,84.5171,19.9198,2.7493,20.1946,27.5577,8.1796
3157,18.2321,-18.2175,0.3477,226.955,26.2659,2.7657,20.2325,30.8219,29.901
8667,-8.083,39.8379,0.284,236.575,32.2989,2.9965,20.0156,41.8024,11.329
17717,-95.0139,220.488,0.0651,31.9174,-195.8907,4.6492,153.336,241.744,87.619
6853,8.0421,14.4831,0.4189,181.609,19.256,2.5224,12.7905,25.4375,26.52
6589,-10.8575,0.9212,0.2737,342.658,49.1044,3.0271,32.7662,92.0007,3.6587
15591,-58.1403,-26.9454,0.2725,438.8574,-129.054,3.2224,83.9576,147.9936,81.6774
12461,6.5956,22.1056,0.7328,67.6746,24.5412,2.5658,11.7966,25.7552,10.579
4252,-8.8085,-12.919,0.445,187.411,13.4884,2.4472,16.0194,22.1571,23.648
16765,43.2713,169.8631,0.1734,112.6873,-90.9151,3.1773,45.4409,155.223,77.782
18490,-43.0794,149.393,0.16,343.346,-120.058,3.4637,53.3276,126.609,29.6115
17167,43.544,-74.6218,0.0817,218.1069,-98.4907,4.1165,53.3276,120.855,66.1754
5875,11.5115,14.4131,0.2414,210.918,35.8694,3.0943,14.4022,36.939,9.2464
13917,-24.7875,-103.885,0.3828,317.604,38.837,2.8235,25.9285,71.5616,3.44
3310,-6.3638,20.9604,0.7413,121.457,18.324,2.3509,7.0827,20.6238,37.168
13146,15.1427,-38.0018,0.194,291.2586,68.9885,3.2648,36.8235,116.4727,45.0711
1387,8.1814,-22.0675,0.4588,127.799,9.7913,2.3997,11.7929,21.9839,19.9366
18069,14.2184,16.3785,0.3681,254.582,36.2814,2.9865,21.1341,44.4396,10.896
8539,12.2564,24.9852,0.4407,76.3344,7.0017,2.3149,16.3098,21.1549,48.4839
17396,7.0787,31.7866,0.1975,300.513,46.6966,3.3285,29.923,79.5783,4.9318
15281,-6.4092,-30.9851,0.3951,228.321,54.2919,2.8876,17.989,69.4073,5.5266
14657,-9.6612,61.8271,0.3045,173.4926,68.9885,2.8092,13.8909,76.1034,48.1747
9267,6.7123,56.4694,0.47,271.724,37.8433,2.8951,10.6854,54.5251,0.267
5043,-19.0139,3.5283,0.2688,110.085,51.0997,2.9509,28.3801,52.9024,4.4386
1402,19.1623,4.5047,0.2298,192.522,35.6147,3.5511,25.7074,44.3606,18.4008
15783,-7.3894,31.2111,0.3432,224.053,22.7772,2.7156,17.7987,41.311,3.7348
3368,-10.4389,-5.5426,0.3562,145.846,-18.8408,2.6755,16.5049,27.3633,5.3027
10691,16.3032,4.9159,0.2366,219.949,-19.4625,3.2107,23.4979,36.4896,3.2487
11643,8.3257,26.401,0.443,179.746,17.2019,2.5045,12.1401,20.5036,20.5917
13828,25.5274,-20.6546,0.0368,303.908,-110.008,4.0526,80.2872,128.945,50.6682
17873,-2.7079,-19.757,0.4006,238.4594,7.0397,2.4914,16.1482,19.8196,41.1069
6236,-9.4712,-15.2125,0.7227,180.097,-7.9135,2.2,11.3751,12.8457,78.0798
17007,49.2551,-26.9279,0.0737,279.262,-42.2207,3.6665,44.6084,73.449,32.7935
17247,-5.0635,43.1316,0.5538,173.63,22.3355,2.4522,9.626,29.0889,18.056
14829,-23.5411,91.0714,0.0535,301.297,95.1321,3.9353,42.7804,103.705,2.4726
2630,-10.9689,-90.3579,0.1273,239.887,-110.327,3.6902,41.799,105.348,6.552
7157,9.04,35.0102,0.4786,214.956,27.6859,2.5092,14.4627,32.8215,4.591
4284,-13.2545,-17.5852,0.3434,225.83,39.7093,3.0953,19.2569,48.5138,2.012
17462,20.7527,-260.1539,0.2521,335.4295,-234.6538,3.2617,42.7804,228.2337,5.97
9947,-6.6655,-16.8433,0.3327,216.158,16.6283,2.7447,17.6248,31.3357,26.137
17336,-20.1709,27.5058,0.5567,147.2857,28.197,2.4914,10.5165,20.7548,31.218
2664,-12.4645,5.2327,0.3202,241.152,-22.4135,2.679,23.9783,33.6476,87.113
5350,10.6377,38.4427,0.4108,108.279,24.106,2.5527,12.1376,34.6358,12.6698
16267,-11.9992,70.6792,0.319,152.025,69.9837,2.905,10.5625,79.0178,2.6347
4097,15.2668,2.1886,0.3979,132.66,38.5759,2.7164,21.1341,36.9766,26.6013
4636,11.1724,29.5697,0.3643,212.014,19.1054,2.7193,19.0266,32.2804,14.067
13474,13.1943,3.2906,0.5417,136.112,-15.3609,2.3191,14.58,17.776,42.3501
12733,-75.6936,-38.7762,0.0496,319.036,-175.214,4.1165,83.9576,187.9041,66.1716
3076,19.517,-141.096,0.0982,245.022,102.411,4.0138,51.9419,128.945,4.8756
13577,-12.0692,29.9431,0.5746,249.9302,23.5583,2.527,12.507,21.0846,19.9604
9953,13.535,15.3647,0.2548,258.15,-37.4404,2.9965,21.4115,43.3839,4.149
6818,-15.0611,-33.875,0.2464,200.599,33.5526,3.0185,22.8572,54.908,1.7356
13226,-14.0555,-78.7657,0.2046,267.5001,-49.77,3.3005,29.0411,61.4698,0.2731
14818,37.9395,10.3769,0.2477,282.887,83.0957,3.3153,59.7824,112.902,2.3023
16919,-15.2616,-234.152,0.1251,110.919,-158.162,3.3614,37.0133,173.9607,41.9359
10622,-4.9999,-1.7551,0.7386,173.975,-12.0617,2.4401,7.3207,22.7815,31.805
