,fM3Trans,fAsym,fConc,fDist,fM3Long,fSize,fWidth,fLength,fAlpha
5968,-13.3082,-19.1336,0.1854,235.292,73.6068,3.3442,28.4649,77.2484,6.552
13286,-39.1866,36.907,0.2904,96.6701,25.3813,2.618,48.7446,42.5896,59.091
14059,26.5454,-93.1279,0.2265,301.746,63.4685,3.5099,42.34,85.6689,2.3661
12592,41.8216,26.603,0.0909,118.431,-95.3131,3.6827,49.0157,94.8668,1.6705
3458,3.3865,22.3976,0.4519,205.518,28.197,2.5527,13.413,36.7526,1.727
13418,76.9915,1.2907,0.1332,195.2145,-181.098,3.9838,83.9576,187.586,8.5405
11154,5.9074,23.7952,0.7245,187.639,16.7758,2.4472,7.2769,24.5973,37.113
4089,5.5949,18.0484,0.5284,33.1645,9.5771,2.3883,16.6616,17.9872,89.7028
3945,-5.3469,15.3186,0.3086,169.448,18.5603,2.7796,16.0191,28.4655,21.5562
9035,-25.4451,219.896,0.1796,230.868,-234.6538,3.2396,105.1574,228.2337,68.7907
18929,7.9112,-12.1732,0.5567,168.972,-17.5153,2.4005,12.8089,21.7283,17.4926
15634,3.876,13.8682,0.7506,87.5802,-10.7908,2.1732,7.273,19.2924,18.0727
9438,-7.4337,-6.4452,0.313,160.923,20.1408,2.7466,16.9708,30.811,14.6972
12006,9.0781,13.7464,0.5866,163.677,11.9721,2.5024,12.8981,19.941,74.454
12038,-10.605,43.2512,0.3683,148.773,35.4336,2.7462,17.6248,39.6726,14.3432
11948,10.7484,36.0079,0.3124,191.805,29.0293,2.7156,19.1419,32.3464,8.993
9799,-7.6168,26.673,0.2781,146.996,-19.9497,3.0502,11.7679,27.5346,89.6497
14326,32.7225,88.0994,0.2542,326.927,46.7544,3.2107,35.2459,70.0897,1.415
8779,30.7099,-6.9911,0.2515,332.213,51.8604,3.153,42.34,92.1126,1.7301
2999,10.1862,-72.692,0.2491,257.724,44.9656,3.1908,19.0266,70.0897,10.896
15565,-59.0729,-78.9021,0.3491,235.422,-82.1914,3.4637,83.9576,81.598,66.1754
9133,10.6781,-59.0244,0.4047,271.433,-37.4959,2.7853,10.7672,54.908,8.538
10250,-14.6321,11.8885,0.2099,243.33,57.6991,3.2351,21.4301,79.5783,1.6
10015,9.8634,3.6149,0.3402,213.169,-24.4579,2.7789,17.89,31.8536,9.0533
5460,-7.2507,27.6108,0.3014,206.474,28.7091,2.7582,16.0191,40.3395,0.829
670,-8.8878,4.6504,0.3085,139.923,24.9971,2.7497,15.5049,40.7301,2.826
7582,8.9713,-10.5571,0.5821,186.324,10.9982,2.4935,12.903,24.6754,6.816
18615,21.7725,-100.2575,0.1486,101.8665,-90.9151,3.3779,47.0706,128.945,58.5095
18815,-2.2875,25.8192,0.5714,133.208,21.3231,2.43,11.4797,25.1194,25.7405
4157,6.5579,-1.2829,0.5864,69.1981,13.5006,2.2504,9.2718,25.4301,38.164
2819,-22.1264,30.4425,0.1618,196.652,37.1014,3.4581,27.5117,42.5722,7.553
11105,-2.7892,-6.3235,0.5862,175.637,14.0333,2.42,11.37,20.8139,27.4297
1282,8.7041,67.2973,0.3228,277.309,57.4714,2.7328,20.2437,63.805,8.1473
1132,10.5359,-19.253,0.292,256.056,-22.7595,2.6359,17.6439,39.7884,17.5817
4661,13.633,16.2275,0.2527,224.166,26.2659,3.0569,18.2322,37.7923,19.9604
2729,-13.2991,31.3677,0.4,59.5935,23.9585,2.527,18.2389,27.5577,15.1147
5,9.8145,50.8761,0.242,238.098,56.1975,3.1908,20.0706,70.5426,8.2377
12023,-12.121,-54.3309,0.4396,286.93,25.1838,2.8218,16.9368,37.2735,1.068
1753,13.3917,-19.2515,0.3126,190.811,-19.6162,2.7532,18.4405,33.4507,48.9157
9474,-8.0182,-11.6611,0.3577,176.035,11.4628,2.6069,17.0329,35.5524,0.98
8510,5.9768,17.6481,0.5497,187.819,19.0625,2.5527,9.3877,27.4599,23.3361
5843,6.3518,-1.354,0.5943,126.345,17.3249,2.49,11.7966,22.1614,33.191
6747,9.9526,28.5534,0.2685,194.76,-15.9421,2.934,20.9084,37.2863,13.653
8125,8.8155,15.6953,0.7078,174.246,-7.4255,2.1287,11.4618,12.8462,18.274
7002,5.2148,24.0201,0.5856,198.23,10.0621,2.5496,12.4933,20.7336,48.3799
3408,-5.2847,-17.0286,0.557,130.182,-18.2676,2.2889,10.4472,22.6387,13.7183
3747,11.2663,-45.3027,0.4896,243.076,-22.7481,2.6787,11.6782,46.6248,10.225
5180,-8.634,5.2869,0.3623,172.083,19.8767,2.6248,21.1799,27.6633,3.2782
4437,17.1356,94.4585,0.1964,261.22,74.1245,3.3781,27.9276,81.638,32.7935
16735,19.5622,22.6386,0.5359,153.8179,14.9493,2.3971,15.6347,29.273,41.3475
6075,37.2558,-47.2725,0.1706,294.102,-95.3131,3.2874,49.1218,103.7022,2.8019
18429,-15.1654,-14.6573,0.3085,234.712,-22.4135,2.6637,20.5797,37.6554,7.742
5684,-11.6199,0.2735,0.4286,263.865,32.9923,2.9948,12.9017,52.9024,4.232
12959,49.2008,-0.7411,0.0668,159.135,90.2158,3.4637,44.6084,128.256,3.1904
8584,11.5896,30.3264,0.4367,166.82,20.8106,2.567,12.2636,27.2841,37.3138
16399,-58.434,119.3406,0.1595,221.4339,93.5119,3.3742,83.9576,93.7206,55.2066
8720,-20.4804,-88.9574,0.1464,291.917,46.6113,3.261,28.3893,79.1585,8.8
9101,-8.4019,14.5232,0.7343,73.1766,0.0,2.2589,0.0,22.2363,18.056
3857,-10.4721,-6.9462,0.5769,231.596,12.2213,2.6488,11.2399,18.5924,73.2975
11543,-13.3874,-19.9957,0.4917,206.229,15.9289,2.5527,21.1799,26.2966,1.511
18015,10.292,-9.1791,0.5058,208.9584,6.564,2.5988,14.4022,16.4506,6.4404
12531,21.9544,-28.8514,0.3339,203.2269,-15.7568,3.0953,27.8077,29.477,46.1597
10813,11.0887,19.3959,0.35,178.453,19.4856,2.6061,14.0532,24.5597,12.329
7388,-15.4752,-2.9089,0.3695,253.423,18.9573,2.6749,20.8973,27.5346,15.426
2524,-8.4022,18.9221,0.5202,210.481,10.0855,2.3646,14.0922,22.7815,32.7666
9026,33.2397,-53.3847,0.2102,276.744,54.2919,3.5511,35.5095,67.4012,29.6115
16766,-17.065,-19.3255,0.3248,342.783,46.9113,3.0466,21.5157,52.8168,1.9954
12805,-8.7235,9.9429,0.6313,108.568,12.4181,2.3509,11.356,18.7485,76.291
13574,7.254,7.504,0.7389,202.9589,-6.7434,2.1761,11.1242,12.3915,48.4901
9846,5.14,0.3593,0.5962,130.239,2.9592,2.3721,9.7508,16.5794,89.2007
8643,4.5887,17.8821,0.2979,198.657,36.0533,2.8055,14.2196,43.9615,2.7376
14005,7.084,18.6371,0.5,59.0169,-6.0448,2.3324,12.5002,15.0563,10.5909
16658,42.6967,-21.5451,0.2779,349.7435,-18.2508,3.3779,52.9572,73.2948,82.153
11087,0.5699,1.6194,0.7732,125.609,1.2266,2.1914,0.0,21.0846,89.7028
7699,-11.4435,-0.2505,0.5677,189.542,5.4024,2.2304,11.6747,16.8782,7.2265
14480,15.2636,2.0978,0.2334,90.4217,5.1252,2.8096,21.962,26.3353,15.543
12421,30.5371,11.1058,0.1429,278.5333,107.078,3.684,35.2459,143.3763,54.97
5805,-27.0649,14.5414,0.1554,230.907,33.509,3.4649,32.7662,73.449,66.1754
8344,2.6464,25.0302,0.5244,104.086,13.0438,2.2778,10.693,21.4416,3.601
633,11.3887,-0.2935,0.372,211.217,-13.0986,2.4713,18.0692,25.3582,14.441
8937,17.1065,45.7487,0.298,229.027,43.08,3.2245,28.3801,51.2161,47.7234
1866,15.855,8.8391,0.4354,185.295,19.3269,2.567,16.4293,27.6167,4.755
15812,-24.6757,41.3833,0.128,146.928,17.8354,3.3456,25.1567,70.9121,0.26
14769,-11.4933,-9.9662,0.8027,214.9457,22.7772,2.4265,8.9492,20.0619,42.3501
14892,-30.871,-6.8392,0.3363,76.655,-24.8424,2.6522,35.2466,33.2405,89.2007
6030,-11.0481,47.3652,0.1588,178.689,74.6842,3.4508,31.0864,92.0007,0.224
1101,-13.4571,-24.9509,0.3882,162.441,-12.0617,2.42,16.3098,22.7815,17.5637
12020,16.7728,-18.9717,0.2979,105.113,11.4645,3.1581,27.2537,50.6003,50.4959
17090,26.4091,63.7682,0.3015,257.969,65.8335,3.0569,28.3828,73.2948,6.1541
14901,42.6382,-104.131,0.3855,232.301,-64.3496,2.9263,45.4409,120.9908,87.619
13326,-13.4053,26.2923,0.7889,89.6861,20.0711,2.4378,15.5802,24.6754,42.5147
7386,10.7901,53.4983,0.399,174.283,29.0293,2.415,17.591,48.3574,2.4674
4626,10.013,-14.0744,0.3215,157.295,-33.1617,3.0569,11.1242,36.939,5.7144
9800,11.9466,-2.7236,0.2607,222.587,17.5152,2.7462,19.5587,31.1555,10.896
2015,-10.6983,-105.335,0.3548,226.337,25.6655,2.8848,18.2065,65.8461,2.095
2554,-11.4984,16.9883,0.2803,96.4839,23.5583,2.8092,17.3662,30.1806,12.6913
17741,-5.3552,9.808,0.5606,121.409,12.8982,2.2504,11.4618,20.3101,38.2
15386,-17.1411,9.6851,0.2348,182.5023,22.6197,3.0013,23.4979,25.7563,48.1747
6701,11.7589,-14.5271,0.7811,172.242,-21.5455,2.3883,10.7672,29.7394,16.1131
4290,-4.7014,0.1866,0.5306,233.389,11.4645,2.3997,10.1021,27.5744,7.58
7104,12.1902,5.1226,0.2203,155.65,71.3852,3.3781,22.0968,73.7252,8.681
2016,-7.5324,26.0955,0.5508,183.843,12.2213,2.2504,10.4305,18.337,4.268
2417,8.1326,40.1935,0.2298,236.838,25.9448,2.7493,17.4053,47.8669,5.442
879,7.8709,3.4023,0.6683,98.5724,7.0017,2.42,11.1387,16.8782,55.9778
9332,17.3405,6.9787,0.1977,116.027,-24.4579,3.1773,25.4668,40.7301,9.7343
3699,-6.6867,-9.881,0.4384,116.231,-14.5591,2.5077,13.413,23.7506,48.305
4482,10.5507,20.7142,0.1974,230.68,76.6189,3.0958,22.8423,77.0202,4.268
5915,12.8832,9.8233,0.3401,176.45,19.6324,2.6395,14.0922,27.3626,12.744
14328,-47.521,-161.217,0.0866,251.78,-110.008,4.1437,74.85,166.518,63.9819
12035,-14.6241,14.0396,0.2773,180.685,27.604,2.9643,19.3381,40.3395,5.544
6597,-8.7296,44.0953,0.2217,226.338,41.3347,3.1931,20.297,54.3082,0.833
10243,-11.4396,-6.067,0.5105,89.3684,25.3813,2.7817,15.4678,22.6387,14.1145
17413,-10.8982,-133.7992,0.2221,269.0673,-64.3496,3.0943,23.1362,120.9908,41.559
11296,11.0411,-9.7678,0.4734,141.297,11.4826,2.4631,11.999,27.8575,10.896
2134,11.9014,-14.9499,0.7955,138.523,5.5436,2.2,10.9403,13.0438,7.052
14217,11.101,33.0185,0.544,187.7766,29.0293,2.2148,12.3502,32.3414,48.4901
762,5.5067,-1.1919,0.7171,218.094,0.0,2.2,0.0,21.8698,89.7028
14193,3.9393,-30.7105,0.4249,238.976,11.4826,2.7493,13.547,30.1938,20.371
5480,7.97,-10.9095,0.4304,202.563,-17.5153,2.43,12.7772,28.1121,1.0915
13320,-9.09,-24.0045,0.3469,111.559,-16.3871,2.8055,15.0286,24.7731,1.701
9735,13.0344,28.2408,0.469,223.683,20.0711,2.6972,14.4724,24.9971,20.7634
4041,-6.1134,-44.1123,0.2999,166.027,-41.1418,3.0015,14.6063,49.737,19.335
7291,7.967,25.0573,0.2907,251.915,-24.4579,2.9582,20.9217,41.8024,9.425
13257,-7.2238,-37.7582,0.3569,103.869,-26.0344,2.702,14.2196,43.9615,8.4918
963,-17.3874,-124.634,0.2772,260.741,51.0764,2.9572,22.4543,76.2299,1.112
18000,-8.6911,-1.4959,0.4765,139.375,10.7647,2.3968,16.221,24.5566,11.7406
16141,14.7213,4.5216,0.5414,134.3067,15.8398,2.527,14.2196,21.0846,47.7234
8321,-6.9408,4.1191,0.6288,161.666,-10.2698,2.3309,12.9017,19.941,34.3027
7470,-6.7613,-24.334,0.2945,162.081,20.1408,2.7193,17.6439,40.8865,14.1145
7947,8.7183,-14.0254,0.7473,70.4909,-4.8092,2.2504,10.7285,13.0438,77.0349
18932,18.7688,-28.0626,0.2602,246.4931,47.4757,3.1518,26.1729,42.5896,5.212
6476,-14.611,11.5443,0.3731,93.6596,19.0649,2.567,14.9097,24.66,33.725
9693,10.3951,44.7883,0.1905,152.188,43.3518,3.5105,23.4979,78.4363,6.4844
18269,14.4764,-62.2684,0.3525,175.83,-25.8599,2.8971,20.2441,50.3517,3.6587
10367,-30.99,-133.406,0.0981,308.787,-163.925,4.0138,88.2878,157.741,4.149
9556,11.6238,-14.7365,0.8483,232.916,11.0123,2.4764,8.0127,16.8922,12.6913
4057,10.6587,59.917,0.1495,226.712,61.5012,3.2351,17.6248,71.4248,6.2452
17108,-2.471,-3.1795,0.3711,129.2225,21.9019,2.5527,11.1326,27.2053,48.3799
14066,4.0661,2.9095,0.4335,205.9844,10.7647,2.4472,14.9745,21.462,44.9107
18385,-10.3594,33.5341,0.2408,160.674,40.9115,3.049,11.5225,48.1845,4.989
5793,7.7011,14.1051,0.4411,134.044,12.4181,2.567,12.7089,21.0846,22.0158
3159,7.5284,-5.5426,0.3971,95.4522,-14.7937,2.4314,12.7905,20.7885,65.3193
17170,-88.7955,6.5042,0.0442,298.593,59.9786,4.5769,108.7905,145.4748,89.2007
4339,33.2061,34.2789,0.0661,304.129,95.1321,4.1267,84.4265,103.705,8.889
5822,-27.1296,24.2225,0.224,70.0772,41.7787,3.3781,23.1362,44.1925,1.6
15952,-35.019,1.0494,0.1756,167.9039,56.1975,3.3252,37.0133,107.5882,1.9921
284,10.6172,-13.3907,0.7819,225.093,-7.4255,2.1222,11.419,12.863,21.769
1245,11.6883,-17.0924,0.6565,140.19,7.7459,2.1599,10.1021,18.6485,29.159
12114,4.4605,14.8489,0.5945,98.4951,19.0625,2.5004,11.4154,24.424,59.461
4076,3.908,19.9184,0.6413,202.387,18.6582,2.5024,11.5257,20.8042,56.0959
8548,34.3767,-28.9635,0.2512,305.97,-56.8794,3.0801,42.3194,94.7727,2.4726
443,3.5509,18.7946,0.6482,76.7357,19.0649,2.567,9.3991,24.1086,72.9346
18267,-70.0768,-218.335,0.1384,284.541,-150.795,3.0958,110.86,137.267,84.4018
17903,-7.4791,-2.0537,0.3923,138.491,18.0815,2.3883,12.4933,29.5483,45.4343
9813,23.4491,-56.9153,0.2441,269.094,80.7168,3.2183,29.4793,82.4622,5.3995
10201,-9.3106,30.7333,0.1743,160.14,43.4581,3.1676,19.4801,71.9732,6.1541
13311,11.2339,44.2722,0.3638,107.4626,23.5583,2.3375,11.6637,21.1218,80.4307
11673,18.936,5.0497,0.1472,264.764,71.4978,3.8447,27.8077,77.3151,4.1242
18138,101.9497,-169.8886,0.1913,293.553,-121.458,3.1796,119.294,134602.0,84.4018
12077,4.259,-13.8449,0.2508,242.224,37.2872,2.889,14.5621,49.1324,5.93
10861,-12.2458,-2.118,0.4351,244.755,-16.9082,2.6248,17.3662,27.2841,7.007
5586,-12.3761,5.997,0.2616,188.124,25.1838,2.8218,23.1362,35.4667,8.4288
14270,-88.4368,-6.1614,0.0588,322.57,-270.1926,4.1165,87.5125,187.9041,66.1754
4777,-12.5102,39.0795,0.2306,221.704,36.8902,3.0801,19.9412,62.0891,5.053
12893,-9.8763,7.889,0.4553,163.378,11.4826,2.5226,12.7089,27.6633,5.212
2395,-5.215,12.1284,0.2478,133.505,27.604,3.0279,16.0981,40.3395,4.31
2406,26.0257,-89.8026,0.135,391.263,57.6991,3.9353,42.0889,94.7727,1.7301
15461,-55.1651,-228.885,0.1176,196.326,-126.2676,3.684,67.8792,143.3763,3.6587
9095,4.9703,-75.7325,0.5422,185.545,-25.2821,2.5224,13.4835,59.701,8.609
4503,16.8995,18.1131,0.2526,128.878,-29.0379,2.7555,20.4587,33.3522,4.232
13599,-9.7643,-0.9451,0.4665,227.206,18.9573,2.3589,12.7089,29.273,5.7595
8064,-3.0224,4.3642,0.3659,50.8796,16.3082,2.4191,15.1377,22.6255,59.4159
16892,49.2008,-0.7411,0.0668,159.135,53.1833,3.4649,44.8406,84.7453,1.419
5528,-21.1383,7.3612,0.2271,166.366,25.2332,3.3442,29.1882,40.7829,0.804
12934,14.03,8.8759,0.4673,229.296,20.1408,2.485,16.3756,27.5744,11.423
18336,-10.788,-74.1327,0.3121,126.2051,99.4045,3.4703,37.9854,110.6346,49.4642
597,-14.6188,16.7214,0.5694,148.227,18.324,2.3962,9.5213,20.1074,33.313
671,11.2238,15.0011,0.6877,221.305,-7.9135,2.0473,11.6572,12.817,29.159
13874,17.5409,-149.7134,0.2791,207.8295,90.2158,2.9784,41.9329,120.9908,4.669
6647,-9.753,0.2245,0.5,233.549,17.5152,2.49,12.636,19.2924,26.137
13733,7.8156,-2.1684,0.6371,258.1,19.4856,2.4158,9.9143,18.9583,41.617
11359,-11.363,-15.3579,0.7102,134.474,8.0978,2.1508,11.3646,12.8532,8.5405
1312,13.9834,23.9369,0.619,31.8136,15.9289,2.5434,15.5966,31.5877,58.9232
1756,-7.3338,47.1148,0.3672,155.285,31.8729,2.7493,12.4907,44.5086,4.6337
1102,16.3146,15.322,0.1462,231.966,66.5126,3.5567,35.2459,77.2949,2.8361
16754,10.1379,1.4042,0.3477,204.2845,15.8398,2.7193,18.8357,22.5766,43.404
16143,-8.3708,14.5178,0.2434,220.793,28.7274,3.3153,27.1889,50.6003,14.155
12719,-55.6079,27.2508,0.1799,270.4173,-181.098,3.2183,83.9226,187.586,6.5405
3376,23.5493,19.2408,0.1845,289.206,48.376,3.4272,33.5194,92.0007,1.737
13895,-1.4298,39.7112,0.7023,216.4138,12.4181,2.3666,3.2145,18.7485,58.5095
7996,-11.7009,9.4786,0.344,206.205,11.7552,2.5185,19.0266,27.5577,10.896
3226,-15.461,-1.8203,0.3192,194.829,22.3355,2.8876,19.108,36.2174,12.6913
2374,-3.825,20.0548,0.6304,93.4196,15.6523,2.5283,12.9017,20.8126,72.9346
17732,3.8477,9.1494,0.7022,176.5708,-10.2698,2.233,3.9373,18.6618,43.2397
11644,-19.3002,-60.6188,0.159,267.294,-45.0612,3.2107,26.6064,65.9296,2.8019
18379,-18.2737,-97.9913,0.1997,186.36,-136.6972,3.3742,43.6886,182.5003,43.2397
14930,26.9461,-27.7117,0.3903,187.841,-25.693,3.2183,36.9303,35.6953,11.399
7542,10.3392,-13.2851,0.7801,72.2829,4.8925,2.1255,11.1242,13.0051,56.0959
2703,11.3852,-24.1567,0.2971,130.031,-12.1386,2.5453,16.3756,22.7815,59.461
6821,13.6692,34.771,0.3951,137.846,2.5094,2.7173,14.4627,38.6741,12.137
17274,12.8535,-45.1604,0.2069,173.01,-84.6566,2.9009,22.7195,81.598,44.9107
2182,4.954,-17.8566,0.7126,223.884,19.0913,2.4472,7.273,24.3158,44.8164
7730,6.8093,-43.071,0.2164,296.422,48.376,3.2874,27.1889,78.5832,0.662
13251,-64.005,-50.9245,0.1032,202.183,-101.0299,3.6872,64.5654,116.2639,45.4343
13661,-19.1501,-38.5483,0.388,318.6437,-32.098,2.9582,28.4289,66.6981,53.457
18352,-1.9801,-68.9547,0.2631,215.3091,51.8604,2.9985,13.4156,61.6586,28.387
534,12.0407,6.2692,0.3225,215.527,36.2814,2.7987,18.0149,38.7116,10.579
6530,3.7803,41.8174,0.5332,150.058,24.0583,2.567,9.0708,34.5103,2.011
5993,9.5305,-13.8735,0.2437,166.524,33.6343,3.0569,13.0754,45.0083,25.299
12926,-7.5126,-22.6463,0.4116,179.529,-18.2676,2.4322,11.37,29.4713,3.625
13354,25.8344,-6.3234,0.2056,369.971,-121.458,3.7659,56.7521,144.412,29.5189
13656,4.5373,-21.5462,0.5426,157.6706,-14.675,2.2665,8.0127,16.3558,45.0711
18788,4.8138,-47.2507,0.4159,227.756,-13.6162,2.4949,14.4674,36.9446,5.7144
3369,18.0674,-58.4457,0.1906,396.921,46.0824,3.3406,27.9552,70.5426,8.269
10103,12.9278,16.3189,0.4388,141.023,13.0967,2.5653,14.9745,23.4266,2.3023
10776,-4.1033,8.3503,0.6012,198.511,17.6801,2.3043,7.3207,20.8042,42.3501
10746,0.0,22.5608,0.7601,238.295,21.0673,2.4683,0.0056,24.2515,0.0
5018,10.5886,34.9288,0.496,263.105,19.6201,2.567,10.3156,27.8575,16.1131
16077,-8.9894,-23.0547,0.5123,139.179,10.7647,2.437,12.2639,20.0062,11.338
13073,15.8114,-70.6965,0.3097,185.14,39.8516,2.8222,16.7337,51.2161,18.761
10902,-14.2839,-26.8653,0.2273,316.122,51.0764,3.0934,22.0162,62.6624,1.2306
7821,19.9127,87.5914,0.2236,237.359,80.3109,2.9825,27.5117,84.7453,4.034
4353,-15.6353,22.0114,0.2567,131.863,7.0397,3.1561,23.1352,27.4519,61.9402
4055,10.6464,17.0921,0.3576,102.235,27.6859,2.8837,17.3662,31.1555,3.713
6795,-24.8199,24.1058,0.1859,364.284,82.1991,3.2107,31.2076,86.5058,8.5405
9031,17.1324,-289.955,0.2089,252.137,-186.473,2.9547,25.8986,225.747,72.373
398,-17.2875,48.3117,0.1691,206.842,43.4174,3.0569,29.4361,66.5198,1.7904
3140,21.9289,21.4103,0.1782,266.53,97.7039,3.4958,33.5384,87.2384,1.7669
11833,-7.3405,2.5184,0.6458,251.288,10.9046,2.281,10.6854,18.7485,16.1131
15052,-5.7269,60.0913,0.2925,192.5941,22.1946,2.7447,15.8483,32.853,13.7183
14472,10.7812,26.1587,0.3345,109.319,54.2326,2.9967,17.1474,52.9502,1.893
8233,-10.4938,106.973,0.1552,274.182,-64.3496,3.1316,27.2537,120.9908,3.7736
2687,14.4937,-17.1608,0.3475,146.291,33.7819,3.0953,18.0117,35.6953,18.4975
7353,14.5319,50.9778,0.0896,187.745,100.5,4.0457,37.5314,103.7022,8.8829
1908,17.5422,60.5456,0.2663,160.948,77.9938,2.8903,21.0153,79.4345,9.0533
14792,5.348,23.3032,0.6288,220.908,14.0333,2.2355,7.3964,19.7315,68.7907
17561,-111.9917,-222.3405,0.1137,166.265,125.655,3.3742,158.705,146.311,66.1754
17745,53.2694,80.7443,0.2412,283.939,157.8799,3.3779,77.1084,150.7452,8.8
15668,-23.1915,21.7456,0.1023,204.7433,60.7529,3.4581,33.3488,117.106,4.8756
2142,-15.1871,28.4387,0.2355,265.691,36.0533,2.9965,21.877,44.3606,6.5405
1244,-10.5833,-3.1856,0.5106,96.431,-15.9024,2.2778,10.3156,28.4655,54.97
9751,-9.678,-14.5557,0.741,156.36,10.0263,2.4472,12.9944,29.279,32.7666
35,16.1472,54.4505,0.1393,258.597,63.6223,3.8026,26.173,79.1585,2.038
14974,10.019,-98.4362,0.5455,257.0716,-146.4157,2.5658,10.3005,144.412,45.239
6450,10.193,1.2778,0.5098,58.3083,21.3231,2.6788,10.5625,24.7426,55.708
9516,11.6177,-15.1202,0.7304,75.586,-3.6903,2.0774,10.7672,13.0051,86.9989
11629,13.106,-7.7753,0.2757,171.685,-15.2097,2.7462,20.8973,31.2094,7.2332
1047,-11.6603,-29.7586,0.2532,209.889,69.7887,2.9825,13.291,70.9683,15.4543
9684,-8.7955,26.5064,0.3868,188.409,22.1003,2.6048,15.594,29.3567,21.0253
16794,-7.8687,-37.7099,0.3258,130.171,-23.6503,2.7328,16.0191,42.5919,8.992
2336,10.9738,4.0279,0.5626,171.212,12.8982,2.2148,9.9458,20.3902,76.6813
2364,-11.8097,8.5864,0.3577,200.181,20.0711,2.6597,16.2279,31.8536,1.048
13441,6.1929,4.9266,0.5294,183.2299,2.3052,2.3502,11.1326,15.6482,79.0118
16251,-23.0578,-134.848,0.2471,80.7517,90.1485,3.1561,27.4185,117.106,2.8948
3851,3.5068,36.0308,0.3479,84.186,-27.0938,3.0092,14.6063,42.9672,14.6597
7829,-10.9649,21.6326,0.619,121.748,14.1353,2.3043,11.3489,20.8898,18.0727
14067,-18.8264,-10.3566,0.6889,230.7296,-7.0922,2.3385,8.9937,21.0846,46.2043
2051,-9.1138,25.538,0.278,234.989,30.078,2.821,17.7315,33.4507,77.0349
3839,-10.381,-21.7514,0.4764,191.761,-15.4233,2.2304,12.3901,31.1555,9.9314
13966,-16.6941,-314.5464,0.0133,147.3008,-175.214,4.406,83.9576,225.747,87.3206
14182,-25.8311,-20.5413,0.1228,38.1795,34.9099,3.6566,38.5389,107.5882,11.1276
6999,19.1951,-23.6004,0.5554,235.351,-13.6434,2.3968,17.5422,18.337,22.3975
7472,-5.505,-1.1041,0.7159,80.6607,15.9289,2.4298,6.5104,24.1086,18.3562
3755,3.4455,-12.9737,0.5066,203.107,-32.1735,2.8597,13.0094,54.4773,3.777
8195,-13.1971,11.2064,0.2239,90.1031,23.2299,3.1059,20.2912,36.37,2.242
87,12.4846,29.9825,0.3747,227.336,20.5464,2.49,16.3756,22.1614,56.5554
10928,-9.2736,8.6344,0.4524,99.07,16.5295,2.3997,11.2399,24.3869,20.5917
15726,4.901,4.9342,0.579,134.767,17.6107,2.3189,11.4721,20.4351,23.3361
11730,-11.6553,0.1299,0.5047,214.806,-13.8015,2.4298,12.9017,24.5973,21.6735
4087,-19.8748,9.492,0.2504,173.969,24.106,2.8041,22.8572,33.3522,10.213
5039,3.9516,2.8753,0.7712,159.811,-10.7908,2.081,7.2769,19.2924,66.1716
5946,-10.8949,-14.6066,0.3378,384.822,75.361,3.1561,15.5049,69.4073,22.004
18734,5.3901,7.0176,0.4892,117.8781,10.5927,2.3883,11.7101,27.3622,18.736
13626,-7.0801,-1.6957,0.5931,181.41,1.2252,2.2148,12.5353,15.0563,56.5554
7731,-14.6255,20.0279,0.3942,134.837,20.0094,2.7604,23.1352,27.6633,37.168
12522,-11.6645,1.4743,0.5299,155.909,18.2349,2.4191,11.9321,20.6316,14.6972
11496,14.633,3.1041,0.4962,90.8102,-16.3871,2.3738,15.5049,22.6387,14.6597
1340,7.155,18.9963,0.4724,173.984,-18.9923,2.6866,12.7818,29.2813,14.4566
17394,22.5905,-45.3412,0.3087,274.7409,-15.7148,2.8987,23.9922,64.3675,14.6972
6839,10.9967,-1.7374,0.5582,65.5167,-5.6225,2.48,10.9525,16.6153,20.371
1683,-9.5868,78.5107,0.3087,168.445,71.4978,2.9664,20.2441,77.1196,9.1317
13670,-56.2093,-165.455,0.1966,255.27,-115.0507,3.2383,88.2878,149.545,51.0768
3648,-15.501,14.997,0.4943,176.246,9.7913,2.527,20.1946,24.1086,11.1276
17590,5.5987,-15.7809,0.5379,94.5825,7.677,2.233,11.4514,12.0413,10.9867
8886,3.3659,22.0811,0.46,178.092,17.2019,2.4572,10.3988,27.5577,22.0158
9869,-5.7731,6.0017,0.4611,91.4822,-17.4874,2.3189,10.7672,28.0012,76.8384
14713,15.3319,25.3309,0.3894,148.975,19.8767,2.4564,16.221,27.4519,0.202
9689,10.8885,-9.3446,0.2089,109.44,-22.7664,3.0953,19.9412,47.9518,35.442
10779,-4.8817,13.517,0.3906,170.996,5.5436,2.7328,12.8981,34.5402,34.8364
17716,8.5488,-8.76,0.4277,203.767,17.5152,2.3971,10.693,22.2134,32.7666
10193,7.8204,-1.8073,0.6201,198.759,6.9172,2.3509,10.7285,24.5597,15.5531
12892,-77.0535,-149.5416,0.1332,347.4191,-150.7957,3.5201,83.9576,137.267,66.1754
5606,14.475,-29.3111,0.3429,193.696,-13.6162,2.472,18.087,30.8219,31.3026
2808,2.5324,-2.1422,0.7751,122.916,-4.9255,2.1383,7.0827,18.337,16.7534
1530,-16.2614,56.4132,0.2042,223.564,51.4361,3.183,22.4543,63.7006,2.0919
7115,-15.8941,39.2557,0.1507,196.39,76.1034,3.0569,33.6521,70.1479,88.2904
