,fM3Trans,fAsym,fConc,fDist,fM3Long,fSize,fWidth,fLength,fAlpha
7805,-10.4033,29.1185,0.2997,132.66,-40.5452,2.7694,19.3678,33.4439,12.6913
13539,-5.9923,6.8141,0.6088,150.3847,2.5094,2.2148,10.9525,15.3417,53.7318
837,-63.802,113.873,0.0557,174.871,157.8799,4.1165,73.065,150.7452,53.7089
18257,10.3704,-8.0872,0.4769,136.387,-12.0617,2.2504,11.6158,22.7815,41.279
12609,7.7445,-13.1573,0.5682,148.3716,2.9592,2.4958,10.9001,13.2042,48.4901
11413,-11.417,18.8501,0.4709,156.565,25.9448,2.4298,14.0449,26.6952,7.2332
5726,17.8452,38.2114,0.155,246.523,86.4079,3.1908,33.3488,87.2384,4.4265
3986,10.9801,13.2345,0.7944,162.185,-9.2905,2.1599,11.6747,12.7427,15.547
7675,5.69,10.149,0.5964,95.7283,20.1374,2.5496,9.6425,24.424,10.377
11889,-6.8842,9.9795,0.3754,217.887,25.9448,2.78,18.7657,34.6872,50.487
8718,-6.8247,-25.6665,0.7539,156.617,-14.7937,2.2665,6.937,22.8638,66.1754
10551,-9.7193,36.7772,0.361,165.825,39.8244,2.6537,15.5169,47.6,2.608
16054,7.2162,3.9922,0.6108,177.7763,13.3708,2.5303,8.9937,18.317,78.0798
4477,25.7711,-118.404,0.3602,223.154,-81.1728,3.183,30.2821,90.9796,2.8019
14089,28.3232,125.489,0.1367,269.01,147.9936,3.9381,43.3246,162.423,24.99
15684,-27.3945,-41.6601,0.1224,168.0363,-95.8508,3.5201,37.5314,81.638,74.0884
18042,-1.9277,11.8769,0.5331,225.579,15.2034,2.4997,10.693,22.6255,16.634
18995,-16.6379,-133.645,0.205,251.993,-8.524,3.4649,38.2386,146.4157,41.442
5771,-11.7199,38.4102,0.348,234.542,47.0768,3.073,17.4053,61.4698,0.829
17106,8.6516,-32.7891,0.2808,151.4106,45.0492,2.7926,22.8978,56.9447,41.1835
281,6.6499,40.987,0.4049,197.379,19.6353,2.786,12.9017,32.2804,14.5518
1043,2.2923,12.243,0.3118,129.362,-17.2267,2.8096,16.456,34.4505,2.2764
18872,-14.3518,18.1157,0.3372,298.2473,61.1027,3.153,23.9225,77.0789,43.404
10065,26.4863,48.7037,0.101,135.973,100.172,3.5655,34.9208,117.106,53.102
18634,-94.3291,105.099,0.1627,228.541,-90.9151,3.1313,71.9712,120.9908,8.732
4004,3.0817,25.6493,0.5532,221.146,24.2419,2.5465,9.6208,25.9004,14.6067
5906,-3.8097,28.6701,0.2998,166.829,34.9099,2.7616,10.9643,46.2918,10.916
15786,11.4469,-15.1936,0.7299,195.637,-7.4255,2.0774,11.4154,12.8462,69.4336
13572,14.0304,27.7627,0.4669,128.6762,20.8106,2.3157,18.3853,22.3732,41.5633
14124,13.0182,22.9203,0.2989,80.4765,15.8826,2.527,19.0266,29.273,21.9336
11377,8.4655,0.0812,0.4837,141.543,15.1394,2.2707,12.1401,20.201,11.338
794,-9.9256,3.9917,0.4344,170.775,-16.0293,2.702,12.7905,29.7394,63.5975
11258,4.4099,-69.7939,0.2951,219.484,-57.6991,3.0527,14.6063,82.5928,2.011
16563,-20.0124,64.3809,0.1341,202.856,54.2919,3.5201,29.8525,67.9099,4.9318
15241,52.7964,-185.89,0.2843,293.284,-166.191,3.461,55.4209,167.688,4.087
3088,-4.3818,4.527,0.783,213.255,18.9573,2.3962,7.2769,19.5955,41.3475
15341,-9.6527,29.8716,0.4384,179.527,20.8865,2.6597,16.219,31.8536,57.942
9132,14.2766,26.3947,0.2333,252.719,51.0764,3.0181,23.5687,62.6624,5.7357
13793,19.6444,-22.6492,0.3337,315.83,-110.327,3.0995,26.5826,116.2639,24.9483
9929,25.4281,15.5649,0.131,249.883,47.6896,3.6665,38.5389,62.5927,15.426
5761,-11.411,15.308,0.7179,203.499,-7.9135,2.1222,11.4248,12.817,46.2067
12140,-7.4269,-10.7015,0.5438,125.519,-11.3924,2.4158,12.4933,22.6255,7.5845
4359,-6.0589,21.6052,0.749,130.034,19.0913,2.2889,6.8968,19.8356,65.949
3933,-7.636,-3.7121,0.3901,219.091,17.5152,2.4472,12.4907,21.6732,53.7221
11625,-7.7187,7.0053,0.4424,167.646,17.9036,2.43,12.0523,28.4655,8.0786
18371,19.4601,-135.953,0.1944,125.694,-84.68,3.3018,42.0889,153.344,49.4642
17116,-2.7168,7.5579,0.5575,71.2735,15.6523,2.4158,10.3988,22.8638,19.3319
16854,-10.6791,-114.156,0.2965,373.338,38.4967,3.0523,32.1181,85.6689,53.7221
13083,10.9588,27.3165,0.6312,212.04,-18.2676,2.3608,10.9243,24.5597,21.4367
14167,-14.3106,8.1793,0.577,205.245,20.5384,2.5455,14.9097,24.1086,6.2452
8357,5.4396,0.3453,0.3291,194.574,-18.1144,2.7193,14.4003,36.9446,5.3995
8022,7.6222,-11.6924,0.3951,140.829,7.0023,2.4742,12.8985,26.8614,29.1685
7168,-13.5582,24.4241,0.3117,267.44,14.0662,2.74,21.5157,38.7116,1.9918
955,-11.9559,24.9632,0.2407,160.018,22.924,3.1059,18.8589,36.6834,8.269
15161,16.6974,-45.2497,0.1212,153.9082,33.7819,3.5655,28.3893,46.9382,10.225
16764,1.2537,18.2358,0.5782,129.478,7.3005,2.2148,11.4154,17.0422,21.817
16494,28.0462,-69.2537,0.1573,306.0614,-62.6945,3.255,47.0706,86.9716,43.2397
680,-10.9517,-13.6331,0.7819,77.5018,6.4167,2.1383,10.9692,13.7929,18.0727
16537,16.2131,62.9969,0.2542,256.874,65.8335,3.4305,22.2497,70.9683,3.1921
11327,-4.3598,-3.6794,0.7744,135.999,13.054,2.2589,7.3906,19.5172,77.0597
893,-8.3245,4.2265,0.5197,213.371,-14.9936,2.4624,12.9017,20.7885,3.4856
11875,10.796,-36.6554,0.3341,230.16,60.1055,2.8303,11.7929,62.6624,17.5637
16711,-29.2239,-58.2819,0.1089,266.17,-32.1735,3.049,35.2459,60.5815,31.7172
13965,-29.1537,3.0178,0.1636,347.5865,-158.1627,3.3781,59.7824,173.9607,66.1754
9508,14.229,30.359,0.3878,60.1209,18.2978,2.49,16.1387,22.5967,12.6972
2746,13.4052,35.5382,0.2794,202.831,42.7297,3.0523,18.7448,52.8168,9.8863
9219,-7.1906,3.9049,0.4843,111.337,-13.6162,2.4298,12.1956,29.362,57.942
14537,7.7941,6.4554,0.2326,95.0145,-19.1932,2.7462,12.8985,29.3108,48.1747
2153,12.326,40.9266,0.4382,131.52,22.7772,2.7789,17.1227,31.1421,4.232
3524,9.2513,15.1961,0.5886,47.0187,11.9279,2.4949,11.989,16.9771,46.2043
5004,11.7357,7.1925,0.3643,164.053,17.9036,2.6069,18.8589,22.6203,23.648
12506,19.5582,-108.6885,0.4281,422.5991,53.2844,2.7675,19.3678,91.5802,46.2067
14464,-8.4687,2.9363,0.1338,94.5177,17.3249,3.6605,28.1355,32.6126,56.553
8965,10.3781,-140.295,0.5101,245.553,-144.197,2.8951,11.3751,120.9908,61.33
17348,19.3811,-56.916,0.4602,283.915,-36.4413,2.7987,19.0266,61.2087,4.721
17065,14.3958,25.3105,0.4463,97.5085,20.8125,2.5569,18.1143,25.4768,53.587
5925,4.2446,-14.503,0.4278,146.984,-13.4045,2.5045,11.1653,22.8638,44.921
9777,-9.7258,0.0774,0.3878,129.389,0.0,2.7271,17.7692,28.5807,31.218
4534,-16.3188,34.318,0.4412,228.656,25.1838,2.5453,16.9368,35.6953,8.5685
15552,43.6567,-56.5334,0.3504,368.2216,-95.8508,2.8543,42.34,109.86,65.16
2694,23.6211,-5.1982,0.1791,354.787,103.076,3.9353,38.5389,141.967,2.8948
4258,5.7906,-19.2784,0.2077,167.454,-31.609,3.0147,20.2441,38.909,29.4336
11321,5.7708,-2.8784,0.473,47.6311,-16.3871,2.5496,14.379,25.6931,43.671
983,-8.2076,-20.2481,0.485,129.518,19.1054,2.6875,16.3756,31.1555,22.0158
18857,9.7806,27.0813,0.6883,75.8044,11.6095,2.4574,12.8137,19.7221,58.805
7333,-90.5671,36.3689,0.1432,304.935,-174.4185,3.5661,105.1574,192.425,8.5405
5964,-9.8877,11.8441,0.3294,268.295,46.7544,3.0392,13.0904,50.6003,8.4918
17078,-11.5298,30.5471,0.4632,145.076,20.5464,2.5653,16.8407,27.1538,3.2549
12029,1.8273,21.8244,0.5061,135.144,13.8349,2.4776,9.6208,20.5036,12.863
3177,-9.9164,38.9485,0.4142,167.752,18.1788,2.4158,10.9243,32.8215,2.2101
12996,4.7111,-13.0004,0.4564,39.2281,-27.0938,2.7497,12.846,52.8168,8.974
9571,11.2769,11.4719,0.5997,162.479,-18.5736,2.305,10.6386,19.9277,32.7666
10554,10.7765,31.917,0.3791,199.095,30.5728,2.5599,19.3381,34.9604,12.6698
7840,6.6305,-78.9968,0.3321,262.414,-41.1418,3.0092,16.0355,62.8232,5.672
18766,-2.7907,-0.2477,0.497,210.061,-6.2981,2.4362,11.3381,20.9063,18.0727
2588,1.5895,28.6957,0.371,166.073,18.6582,2.5496,14.9269,33.2899,13.7183
12857,30.1477,-124.435,0.1947,217.3834,107.5882,3.3516,35.2466,149.7537,76.8384
4995,4.7729,16.1663,0.533,95.4022,18.2394,2.415,10.3988,22.8638,16.1181
9550,-8.4313,40.9583,0.2287,268.278,64.5494,3.4572,25.1567,64.3999,8.889
11358,-2.9614,-1.2575,0.7759,182.888,-3.1969,2.1599,10.6018,13.2692,66.0814
960,-5.8939,-1.5779,0.3746,155.316,25.6655,2.7243,15.5802,30.8219,23.934
8494,-14.009,35.1581,0.3775,163.199,21.0419,2.567,18.0149,29.273,1.985
9238,-13.8324,19.1549,0.347,185.712,-15.9024,2.8848,18.1692,28.9897,20.2025
936,9.4878,-12.2549,0.3681,197.56,20.1946,2.7493,14.9269,34.6872,7.1369
16616,-12.7751,2.6217,0.7438,232.1674,-10.608,2.2504,12.636,12.3503,45.4343
13481,11.6323,8.5446,0.4688,140.029,17.6801,2.4624,12.7012,23.7871,39.441
15539,29.8527,67.4022,0.1203,26.6519,39.966,3.6761,38.5389,61.6586,8.269
12881,17.2177,21.6093,0.1793,185.198,46.0652,3.2107,31.3935,57.8733,17.5239
13115,11.8571,-112.775,0.1493,87.0258,-42.359,3.3561,19.0992,105.348,0.951
9660,-13.8144,9.4828,0.5055,248.012,21.48,2.6764,15.4678,37.2863,10.579
2189,7.5212,-16.0483,0.6965,165.104,-18.1403,2.2672,10.3988,19.8196,24.109
12497,17.7627,20.7973,0.2615,225.096,43.4174,3.0869,22.0162,54.4773,0.2617
17756,-74.4291,-217.326,0.1272,156.772,-136.6972,3.1438,83.9576,179.8715,4.4265
7004,0.1948,-0.9991,0.55,217.054,-6.4041,2.281,9.9073,20.0308,0.4547
4423,20.7004,72.1513,0.1816,288.362,47.0768,3.7561,37.0133,77.0789,1.7301
15715,-6.5869,-19.0913,0.6232,154.7039,-15.9421,2.29,11.5153,23.64,48.9157
9827,-12.4178,18.3858,0.292,244.041,11.9051,2.8218,16.0194,41.7932,43.671
6303,-5.2263,-9.3608,0.5691,188.178,16.6283,2.4728,10.6386,20.3898,26.629
3673,4.938,33.8939,0.5796,240.523,18.6448,2.5496,10.2416,22.8962,11.329
12639,5.5956,38.8398,0.2525,253.878,38.2324,3.2319,21.566,68.4755,0.374
17197,1.7893,-13.6175,0.5376,188.1051,10.0263,2.3149,9.7508,18.5924,41.617
256,-11.544,18.4225,0.697,167.109,13.385,2.3357,8.9652,19.7221,41.5633
1760,-14.7868,16.797,0.2652,213.524,36.1859,3.0185,21.5689,38.9602,3.44
13761,-13.9279,-20.0772,0.5992,170.4148,13.3872,2.3086,8.5943,18.317,80.6581
4787,6.4644,-3.0176,0.6108,102.636,5.5003,2.3847,9.9948,16.2145,69.938
12905,2.4246,9.0876,0.3434,255.095,-19.2808,2.7817,12.0624,32.0868,2.2101
7810,-15.7422,59.2695,0.1844,255.995,61.1027,3.3252,38.9439,93.7206,8.5405
8329,-6.1399,-19.0678,0.4353,180.798,-17.2484,2.5303,16.4293,26.074,5.08
12489,-10.247,-9.9118,0.4898,207.1403,-9.7393,2.499,14.5474,12.4553,44.7503
2011,18.0326,29.5091,0.2661,209.142,47.4757,3.0159,25.7074,42.5896,4.9318
11881,10.5454,9.8701,0.4861,150.092,15.6523,2.5593,12.7981,22.7309,65.3193
7896,26.2819,-23.3234,0.0621,291.739,-84.6566,3.801,39.9715,81.598,18.736
14,28.8315,14.3,0.4679,372.568,39.966,2.8094,32.1181,61.5172,2.8019
170,5.9528,1.5153,0.7066,189.577,14.0333,2.2589,7.2029,16.8922,69.1045
6883,8.2191,-51.2814,0.4863,86.5034,27.9478,2.4933,16.903,33.648,14.6597
18623,4.1158,17.876,0.4141,252.235,13.9664,2.7509,12.9271,26.3485,4.6137
3146,6.2775,-24.922,0.6883,165.157,9.768,2.3502,10.8997,18.0326,21.769
10478,-10.0218,6.7037,0.5503,232.944,-15.7568,2.2148,10.6715,19.2551,37.3886
1772,-11.882,14.8402,0.8043,151.186,-6.1621,2.2109,10.8931,13.0051,79.928
12921,-10.81,-6.3329,0.2503,170.8147,-18.2864,2.7638,13.4835,11.7213,41.617
5424,15.849,35.2607,0.2865,268.526,58.3096,3.0569,20.4587,65.6318,8.9282
9782,-10.683,22.7666,0.4238,181.039,18.9573,2.4298,16.0191,33.2899,14.19
17535,-11.3508,8.9765,0.7285,177.274,-4.9255,2.0512,8.0127,13.3231,20.371
14082,-23.4411,-171.692,0.1364,247.572,-144.197,3.1836,42.34,120.9908,18.736
6095,4.3104,21.8295,0.6265,179.981,17.2369,2.281,7.0807,19.9277,10.896
16505,-16.2362,-27.9614,0.2822,134.1741,-32.1735,3.056,28.8639,41.7541,14.5518
7062,-14.3964,-6.4259,0.1479,209.087,-32.0062,3.2383,23.5687,42.5823,53.2285
18327,-20.769,-58.5274,0.3392,175.967,-32.1195,2.9582,22.8978,54.4773,0.267
14762,-16.4593,-86.8678,0.3707,102.318,18.1999,2.8222,21.566,29.3108,18.4008
18340,-14.3575,-51.011,0.2187,299.8863,-62.6945,3.2383,29.453,86.9716,48.1747
6977,5.6487,-1.3525,0.4561,107.044,17.5152,2.4764,14.4022,22.2134,35.595
6195,7.0774,20.6231,0.5212,128.887,18.2349,2.415,14.35,22.793,52.38
18682,7.567,121.906,0.3795,103.827,-90.9151,2.9671,20.2325,128.945,20.6622
3294,-83.3076,-136.678,0.0297,242.764,-174.418,4.6492,83.9576,206.5307,47.0808
9349,-10.9435,43.8146,0.2382,211.05,63.7105,3.153,18.1608,69.4073,1.2306
4628,-7.7198,-13.1488,0.7603,66.5816,12.4181,2.4718,6.8968,18.9405,18.736
18249,-9.1825,-37.6521,0.3925,120.915,22.7735,2.5502,19.5013,32.3464,4.31
6533,8.8247,-12.4973,0.5224,215.374,-11.6992,2.3646,10.3156,34.9604,0.921
254,-4.5251,1.5724,0.4968,139.193,17.4528,2.4472,10.3156,21.7075,21.0253
14819,6.8376,28.7824,0.4305,182.86,13.0648,2.5599,14.35,26.7219,8.269
4756,-9.3334,-16.5162,0.5194,139.415,-12.1687,2.57,13.0094,22.8654,52.2617
8687,15.6655,5.8084,0.286,115.295,-12.1687,3.0995,22.5107,35.7142,87.548
10346,5.4079,14.1091,0.5975,80.0224,10.9982,2.3883,12.4933,20.7522,21.7952
5354,0.0,27.8477,0.6996,106.078,13.385,2.2405,0.0056,20.8042,0.0
15487,-34.3266,-126.586,0.3938,296.903,48.698,2.8092,41.9329,71.1972,18.736
11552,-13.3818,-9.8548,0.3582,198.377,-21.7391,2.6196,19.5587,34.9604,12.521
3453,-5.3051,-8.4249,0.5046,146.813,-6.2386,2.4298,11.4721,20.0062,65.7379
14149,-18.417,-91.7469,0.2535,282.605,63.5139,2.9582,26.8882,93.7206,3.906
18292,-42.7278,-378.9457,0.0991,39.5465,-270.1926,4.1165,105.1574,206.5307,82.948
13398,-28.3802,-187.5654,0.098,211.8891,15.6523,3.2617,41.2324,146.311,55.2066
18544,7.9385,-1.2875,0.499,182.345,-14.7937,2.5455,12.4907,26.6952,5.324
14271,8.1413,10.7643,0.8121,141.538,-8.2607,2.3149,10.4007,18.337,1.9798
17278,34.2297,-211.353,0.3032,240.906,-186.473,2.9572,55.2323,245.0533,3.1921
9844,-20.8752,49.1721,0.1255,217.139,31.6884,3.4272,26.1729,50.3517,8.2019
18714,10.2004,-51.7059,0.3474,91.6196,-22.8231,2.9914,10.1859,38.6741,27.5578
17509,14.7907,29.6938,0.4835,222.269,-15.3203,2.6107,14.9318,26.3353,15.547
14014,13.1563,-114.24,0.2822,333.045,20.1408,3.2955,28.3893,113.661,3.06
18235,-36.523,-102.3,0.1279,354.826,-57.6991,3.9373,88.2878,124.4514,2.8948
16539,-4.8722,6.5237,0.3089,133.947,18.9573,2.6128,15.5833,34.6872,1.4848
10971,-13.1226,14.1589,0.3262,147.129,20.0711,2.6243,15.5049,29.279,4.909
17426,8.0555,85.1381,0.3168,130.5655,-12.538,2.7616,22.8423,72.6804,89.6541
8470,6.2513,15.7698,0.7004,85.7348,-9.3186,2.1508,10.4472,12.6275,18.0727
7576,2.386,0.0,0.5306,194.898,0.0,2.499,10.0227,24.5597,43.404
7944,8.9115,24.3302,0.5586,204.287,12.4181,2.3847,12.4276,18.5924,78.0997
17189,42.4858,-12.667,0.1767,221.702,-98.1219,3.4305,42.4963,109.8207,8.8829
10759,-13.5762,-13.5088,0.4471,201.263,-18.637,2.499,15.5169,23.2142,56.3508
17290,7.7255,10.9355,0.8271,98.9462,19.0625,2.4158,12.2498,24.2515,38.164
10493,13.7605,-8.0528,0.6284,151.015,-16.9333,2.4731,14.6309,25.16,13.1186
14849,-34.207,-304.2392,0.1541,187.489,-186.473,3.2147,53.3276,225.747,48.245
15575,-23.2064,14.5844,0.5752,132.57,12.2064,2.8597,27.4586,21.0846,21.7952
4578,17.2683,51.1073,0.2133,276.603,62.6831,3.183,28.3801,76.6189,5.1947
2875,-7.8301,-43.3582,0.455,154.195,-22.7481,2.5226,10.4472,43.9615,4.149
378,-23.4385,-27.2832,0.2646,277.779,18.0815,2.9509,26.4671,35.4667,5.5266
6286,10.438,-22.8831,0.2279,202.51,20.0711,3.4049,24.1328,68.222,8.2019
12804,-12.8282,-39.1492,0.5431,195.6839,2.476,2.49,13.547,32.4042,10.2257
1533,-12.2564,30.8924,0.2245,197.599,41.7541,3.2503,25.8986,44.2386,5.2981
8460,13.8338,60.3581,0.4203,198.087,37.2872,2.6764,18.8589,49.1324,6.0236
13283,-0.5899,24.578,0.6688,84.9994,12.2213,2.2402,6.937,18.5924,54.584
360,-8.5521,2.6314,0.4573,151.372,17.4528,2.4158,10.6715,21.7075,12.137
17288,-13.465,-37.3059,0.2385,196.905,34.1751,2.8971,23.9783,40.3395,6.516
678,9.8838,11.4541,0.4022,160.99,19.6324,2.3531,12.5353,26.3353,63.8003
2908,-4.1864,46.2229,0.3417,206.465,35.6147,2.74,13.8909,39.7162,4.31
15081,6.9701,6.8943,0.6865,201.7485,-8.1313,2.2504,11.1326,16.9503,16.634
4104,-7.7317,21.3794,0.2677,202.754,27.9478,2.8055,17.7987,41.311,9.425
4936,-12.9813,51.4683,0.3109,111.12,39.8251,2.9381,23.9783,48.6724,19.9604
16214,5.9283,19.5305,0.7781,149.961,-1.9289,2.3054,7.2029,18.337,48.4901
3997,-5.2796,-6.3871,0.4984,209.619,-14.7937,2.4495,11.2359,29.2209,51.791
4634,-6.6045,30.6572,0.3302,72.4328,17.5152,2.6069,13.0408,21.0846,48.9159
12518,10.6149,28.9301,0.1222,146.629,11.6095,3.2332,27.935,48.6724,79.144
8914,-24.583,66.6543,0.1493,249.712,75.1862,3.6902,31.8033,70.9683,1.7099
7314,-9.5435,-19.5255,0.2986,321.665,66.6867,2.7549,20.7354,92.8875,0.5867
10884,12.3185,-19.0349,0.2801,35.1638,25.7983,3.1179,22.6768,61.2087,4.721
8162,-9.1538,5.4772,0.4823,71.3384,19.9198,2.4448,12.9017,24.1086,72.9346
17728,-7.0248,-76.401,0.1557,342.8572,-174.4185,3.5201,70.6821,179.8715,53.79
8553,11.0064,-38.7839,0.3178,202.484,-22.4135,2.7497,16.0418,37.7762,4.6137
4038,9.2347,-103.046,0.3287,235.905,15.6523,2.9012,16.2279,57.6796,2.242
8890,23.8328,-89.1814,0.0983,295.988,95.0725,4.1184,40.1891,103.986,51.0768
13684,-7.4722,33.0542,0.4723,201.0388,30.5728,2.6248,12.4933,36.37,14.824
11783,9.5639,18.9445,0.5014,169.334,-11.5756,2.4976,14.4674,25.16,9.754
15334,12.1395,48.783,0.3588,267.7166,54.2326,2.786,13.3692,67.9253,44.732
15438,-17.6805,-90.8968,0.1446,77.9413,-17.6264,3.1679,28.3801,116.2639,53.79
8505,-13.8479,24.0131,0.5528,181.641,-14.7265,2.3918,14.998,23.6155,41.1069
6891,5.0515,-0.3199,0.6592,68.9062,13.385,2.6749,11.5941,20.1556,8.889
3476,10.3845,56.9822,0.1967,164.41,78.2,3.153,27.935,69.4048,2.8019
14030,14.3691,-133.637,0.083,205.6621,-150.795,4.0526,47.1696,154.5643,66.1754
5231,25.5233,-5.5019,0.186,336.88,95.1321,3.4572,30.2821,107.7974,3.906
2082,1.8321,-2.4165,0.7845,112.386,-5.0364,2.3157,11.1245,16.8922,10.1245
10170,11.1617,-3.8289,0.3293,130.112,-22.7664,2.7616,16.078,34.1337,7.553
17427,-9.1902,24.346,0.3461,246.042,18.5603,2.4579,16.078,27.3546,33.725
11113,6.3235,21.1552,0.6458,184.826,-10.9746,2.2577,7.3265,20.061,76.263
5965,-9.6807,19.9479,0.4674,44.7636,15.9895,2.3909,16.8407,27.4519,4.501
14432,17.369,2.3891,0.8786,137.2634,6.4167,2.4298,17.5422,18.9583,41.3475
18882,12.7714,-42.9991,0.3374,75.6824,-32.1195,2.7462,16.3756,50.3517,79.0118
10471,-26.7645,38.66,0.1809,205.094,66.6867,3.4305,30.2821,80.2374,2.242
10257,-10.2116,11.9726,0.8103,41.3399,5.9843,2.1527,11.1387,16.3558,58.6479
17406,55.8384,-134.0993,0.0779,126.6506,-150.795,3.5078,87.5125,137.267,66.1754
13818,-10.3702,-28.0699,0.6262,176.8622,-1.9289,2.4296,8.4029,15.5815,41.2585
6301,-11.9515,-0.0947,0.3585,167.626,15.9289,2.7817,18.7115,27.6633,1.3845
8163,-6.9039,2.4313,0.4981,179.107,15.9289,2.3971,9.3135,23.6155,21.769
5852,11.329,36.0418,0.4257,161.632,32.8215,2.8395,11.3229,36.6353,6.0236
9596,-6.5826,38.6376,0.3429,208.126,36.2814,2.8096,14.5732,43.8486,77.258
18538,-8.4652,-27.958,0.6698,138.0866,-6.9094,2.0663,6.9089,18.336,56.0863
418,10.4241,74.4441,0.1452,230.344,39.8516,3.3018,23.9225,70.9121,2.8019
8151,12.5522,36.7565,0.4644,107.972,20.8792,2.3909,16.221,29.362,10.7626
14068,15.0083,18.762,0.2054,257.5868,39.8244,3.3462,37.5314,116.2639,80.4307
6560,-10.0533,-1.6904,0.5018,179.353,18.1999,2.3043,10.6288,20.4351,21.769
7645,-10.176,-14.681,0.7414,234.154,14.2452,2.485,8.5943,20.8042,26.137
16408,3.2227,4.914,0.8113,208.5689,8.6654,2.1688,8.1628,18.317,7.6029
8403,6.336,-20.7312,0.4088,143.81,10.0746,2.5988,14.4724,25.6931,36.306
5589,9.8269,23.3557,0.3342,182.013,20.5464,2.6107,17.4475,31.1292,6.552
18009,6.1523,37.5871,0.3907,67.2814,26.2659,2.618,16.9368,31.1421,80.4307
549,11.8901,-111.158,0.1947,230.3,-69.911,3.1164,22.6768,81.598,3.241
1008,-19.487,51.0979,0.2233,173.218,32.8215,3.3462,27.5117,47.4621,1.7301
4042,-11.006,41.5264,0.1765,118.546,27.63,3.3893,27.9276,45.2838,48.717
15664,-37.5449,-15.0232,0.1016,217.9754,-150.795,3.7932,86.5599,137.267,53.7089
6953,9.1288,5.3768,0.5625,137.153,12.8982,2.1599,11.1021,18.0642,79.2518
4525,7.5338,3.8106,0.3937,200.61,13.4884,2.48,14.5474,25.1194,23.934
16804,-4.0083,23.6087,0.4797,270.3524,1.3088,2.9509,12.2498,25.3258,17.031
2483,10.6127,14.7366,0.2788,196.852,22.3355,3.0092,19.6211,36.0699,2.211
10190,5.3389,8.0714,0.226,233.669,28.5104,3.1059,22.7868,36.9446,1.9918
13431,-17.8538,6.9422,0.3692,200.5103,10.0746,2.7462,25.4668,22.793,48.1747
12896,-11.1697,13.4119,0.795,71.4116,-6.7434,2.0512,11.788,12.3503,78.0997
13356,5.9809,0.986,0.5932,42.7209,14.9799,2.3664,10.9001,22.6203,82.948
3727,7.1944,3.3956,0.3542,162.587,22.7772,2.7493,14.2196,31.0838,7.626
14716,2.8218,2.0807,0.5645,231.6696,5.963,2.3782,12.2498,19.8196,80.4706
11343,5.4705,39.4881,0.5615,195.313,22.4112,2.4265,8.4687,32.2804,7.1369
16195,-57.5802,-199.3075,0.1872,307.6267,-190.1271,3.255,83.9576,245.0533,72.622
17966,50.292,-229.1012,0.0751,209.6573,-195.8905,4.1165,105.1574,247.9249,87.9853
15669,24.4775,-39.8998,0.2116,333.79,48.698,3.2699,29.7032,76.1914,1.341
8479,11.3816,19.8,0.2993,178.676,56.679,3.0941,20.9217,41.7932,7.5845
13260,2.7742,38.1136,0.5309,151.427,-12.1285,2.4273,7.2752,32.6126,20.371
13819,-25.6942,12.3916,0.254,204.5836,95.0725,3.1875,47.1696,107.5882,46.2043
11284,3.4354,3.7913,0.3837,249.375,10.9982,2.7712,13.4835,23.8094,20.7634
6092,-37.2816,30.1727,0.1079,230.109,103.076,3.1617,51.9419,141.967,58.5112
8572,-18.7405,-45.4318,0.1734,286.729,36.9873,3.3406,28.3828,76.2691,1.341
7530,-5.7577,9.9459,0.5173,178.879,13.3708,2.3646,12.4866,21.7283,3.7348
16884,21.574,130.442,0.3259,281.43,152.241,2.8848,30.1811,177.326,1.6705
14172,-5.7361,1.0685,0.3638,76.4276,-19.3439,2.7462,15.8391,29.4713,4.245
10393,18.9847,-39.4293,0.1958,291.158,26.4205,3.3005,28.4649,63.7085,2.267
11430,14.7473,10.4208,0.4895,198.631,16.9082,2.3152,16.5049,22.793,21.0253
12493,-9.7914,43.8658,0.4205,200.068,18.0815,2.4378,14.9269,33.6476,4.245
17894,17.036,9.4981,0.2524,210.691,29.5777,2.9263,25.7074,49.1324,2.6807
15292,11.1965,-11.9726,0.6134,266.9981,-9.7678,2.3355,11.5257,21.9839,31.983
6346,-6.2006,21.5922,0.7426,171.131,5.9843,2.3002,7.0231,19.5189,33.191
10280,15.0326,47.8174,0.2092,257.514,56.679,3.183,27.9276,63.7085,8.5685
16912,7.3625,-79.1772,0.3356,50.7325,-57.9233,2.8215,15.8656,62.6624,21.9336
17600,-14.5909,-24.5701,0.2907,224.796,-28.7584,2.8218,18.369,36.37,10.377
6279,-21.7709,-13.7409,0.0694,315.894,159.9108,4.1184,43.4406,163.982,60.3097
10442,35.4822,-15.1066,0.3195,326.658,47.4757,2.9825,41.9627,81.598,6.582
14802,-13.6521,25.5372,0.3839,207.0121,22.924,2.5465,20.1572,32.2804,85.3932
2882,7.515,-2.2159,0.6283,98.6605,16.3082,2.4298,12.909,22.6387,55.451
13559,9.7256,-50.3028,0.3228,120.156,-18.1403,2.7493,16.6092,37.7037,3.4856
7261,15.7727,21.2094,0.2478,151.84,83.3217,2.9547,29.8525,71.9672,15.901
13259,14.9629,-5.6691,0.6609,237.0969,-15.9024,2.3375,13.8336,21.0846,80.642
2057,-13.2604,-21.6092,0.2624,194.282,26.5785,2.8002,17.6248,30.8013,21.9336
4543,-10.0385,-0.0923,0.2979,196.934,0.0,2.6359,16.3919,22.5236,44.921
